site,date,variable,value
thames,2010-09-02,flow,3.02
thames,2010-09-03,flow,2.64
thames,2010-09-04,flow,2.57
thames,2010-09-05,flow,2.57
thames,2010-09-06,flow,3.84
thames,2010-09-07,flow,4.54
thames,2010-09-08,flow,4.71
thames,2010-09-09,flow,3.7
thames,2010-09-10,flow,3.35
thames,2010-09-11,flow,2.95
thames,2010-09-12,flow,2.67
thames,2010-09-13,flow,2.18
thames,2010-09-14,flow,2.19
thames,2010-09-15,flow,2.21
thames,2010-09-16,flow,2.12
thames,2010-09-17,flow,1.94
thames,2010-09-18,flow,1.6
thames,2010-09-19,flow,1.38
thames,2010-09-20,flow,1.45
thames,2010-09-21,flow,1.51
thames,2010-09-22,flow,1.41
thames,2010-09-23,flow,1.96
thames,2010-09-24,flow,2.72
thames,2010-09-25,flow,2.75
thames,2010-09-26,flow,2.36
thames,2010-09-27,flow,2.65
thames,2010-09-28,flow,2.99
thames,2010-09-29,flow,2.97
thames,2010-09-30,flow,2.78
thames,2010-10-01,flow,2.82
thames,2010-10-02,flow,7.13
thames,2010-10-03,flow,7.19
thames,2010-10-04,flow,6.18
thames,2010-10-05,flow,5.71
thames,2010-10-06,flow,3.85
thames,2010-10-07,flow,4.27
thames,2010-10-08,flow,4.22
thames,2010-10-09,flow,3.71
thames,2010-10-10,flow,3.65
thames,2010-10-11,flow,3.86
thames,2010-10-12,flow,4.12
thames,2010-10-13,flow,3.95
thames,2010-10-14,flow,3.88
thames,2010-10-15,flow,3.9
thames,2010-10-16,flow,3.55
thames,2010-10-17,flow,3.59
thames,2010-10-18,flow,3.79
thames,2010-10-19,flow,3.86
thames,2010-10-20,flow,3.77
thames,2010-10-21,flow,3.84
thames,2010-10-22,flow,3.91
thames,2010-10-23,flow,4.02
thames,2010-10-24,flow,4.39
thames,2010-10-25,flow,4.11
thames,2010-10-26,flow,4.28
thames,2010-10-27,flow,4.62
thames,2010-10-28,flow,4.87
thames,2010-10-29,flow,4.46
thames,2010-10-30,flow,4.27
thames,2010-10-31,flow,4.16
thames,2010-11-01,flow,3.96
thames,2010-11-02,flow,3.95
thames,2010-11-03,flow,3.85
thames,2010-11-04,flow,3.73
thames,2010-11-05,flow,3.86
thames,2010-11-06,flow,7.58
thames,2010-11-07,flow,8.15
thames,2010-11-08,flow,10.2
thames,2010-11-09,flow,14.2
thames,2010-11-10,flow,11.6
thames,2010-11-11,flow,8.71
thames,2010-11-12,flow,10.2
thames,2010-11-13,flow,10.3
thames,2010-11-14,flow,10.1
thames,2010-11-15,flow,9.29
thames,2010-11-16,flow,6.61
thames,2010-11-17,flow,6.41
thames,2010-11-18,flow,7.84
thames,2010-11-19,flow,8.76
thames,2010-11-20,flow,8.57
thames,2010-11-21,flow,8.72
thames,2010-11-22,flow,9.08
thames,2010-11-23,flow,8.67
thames,2010-11-24,flow,7.83
thames,2010-11-25,flow,7.78
thames,2010-11-26,flow,7.82
thames,2010-11-27,flow,7.8
thames,2010-11-28,flow,7.6
thames,2010-11-29,flow,7.55
thames,2010-11-30,flow,7.38
thames,2010-12-01,flow,6.5
thames,2010-12-02,flow,5.53
thames,2010-12-03,flow,4.7
thames,2010-12-04,flow,5.04
thames,2010-12-05,flow,6.3
thames,2010-12-06,flow,6.3
thames,2010-12-07,flow,5.87
thames,2010-12-08,flow,5.29
thames,2010-12-09,flow,4.83
thames,2010-12-10,flow,4.37
thames,2010-12-11,flow,4.53
thames,2010-12-12,flow,4.58
thames,2010-12-13,flow,4.49
thames,2010-12-14,flow,4.4
thames,2010-12-15,flow,4.4
thames,2010-12-16,flow,4.53
thames,2010-12-17,flow,5.35
thames,2010-12-18,flow,5.72
thames,2010-12-19,flow,4.92
thames,2010-12-20,flow,4.64
thames,2010-12-21,flow,5.03
thames,2010-12-22,flow,4.55
thames,2010-12-23,flow,4.76
thames,2010-12-24,flow,4.9
thames,2010-12-25,flow,4.49
thames,2010-12-26,flow,5.6
thames,2010-12-27,flow,6.83
thames,2010-12-28,flow,10.7
thames,2010-12-29,flow,14.8
thames,2010-12-30,flow,16.4
thames,2010-12-31,flow,15.6
thames,2011-01-01,flow,14.2
thames,2011-01-02,flow,10.8
thames,2011-01-03,flow,10.5
thames,2011-01-04,flow,10.5
thames,2011-01-05,flow,10.6
thames,2011-01-06,flow,10.5
thames,2011-01-07,flow,16.6
thames,2011-01-08,flow,31.5
thames,2011-01-09,flow,25.3
thames,2011-01-10,flow,18.7
thames,2011-01-11,flow,20.1
thames,2011-01-12,flow,28.5
thames,2011-01-13,flow,39.7
thames,2011-01-14,flow,41.7
thames,2011-01-15,flow,41.5
thames,2011-01-16,flow,34.0
thames,2011-01-17,flow,35.6
thames,2011-01-18,flow,44.2
thames,2011-01-19,flow,43.8
thames,2011-01-20,flow,34.1
thames,2011-01-21,flow,30.3
thames,2011-01-22,flow,28.4
thames,2011-01-23,flow,26.8
thames,2011-01-24,flow,25.2
thames,2011-01-25,flow,22.8
thames,2011-01-26,flow,21.3
thames,2011-01-27,flow,19.3
thames,2011-01-28,flow,18.3
thames,2011-01-29,flow,17.1
thames,2011-01-30,flow,15.7
thames,2011-01-31,flow,15.8
thames,2011-02-01,flow,14.8
thames,2011-02-02,flow,17.0
thames,2011-02-03,flow,17.1
thames,2011-02-04,flow,16.7
thames,2011-02-05,flow,14.6
thames,2011-02-06,flow,13.6
thames,2011-02-07,flow,12.5
thames,2011-02-08,flow,12.6
thames,2011-02-09,flow,12.1
thames,2011-02-10,flow,13.4
thames,2011-02-11,flow,13.3
thames,2011-02-12,flow,13.4
thames,2011-02-13,flow,13.0
thames,2011-02-14,flow,22.5
thames,2011-02-15,flow,23.4
thames,2011-02-16,flow,22.7
thames,2011-02-17,flow,20.6
thames,2011-02-18,flow,15.8
thames,2011-02-19,flow,15.7
thames,2011-02-20,flow,20.7
thames,2011-02-21,flow,21.7
thames,2011-02-22,flow,22.6
thames,2011-02-23,flow,21.6
thames,2011-02-24,flow,19.2
thames,2011-02-25,flow,17.2
thames,2011-02-26,flow,27.2
thames,2011-02-27,flow,35.5
thames,2011-02-28,flow,32.1
thames,2011-03-01,flow,28.1
thames,2011-03-02,flow,25.4
thames,2011-03-03,flow,21.6
thames,2011-03-04,flow,18.7
thames,2011-03-05,flow,18.1
thames,2011-03-06,flow,17.0
thames,2011-03-07,flow,16.0
thames,2011-03-08,flow,15.6
thames,2011-03-09,flow,15.4
thames,2011-03-10,flow,14.8
thames,2011-03-11,flow,14.1
thames,2011-03-12,flow,13.7
thames,2011-03-13,flow,13.7
thames,2011-03-14,flow,14.3
thames,2011-03-15,flow,13.9
thames,2011-03-16,flow,13.4
thames,2011-03-17,flow,12.7
thames,2011-03-18,flow,11.7
thames,2011-03-19,flow,12.5
thames,2011-03-20,flow,12.0
thames,2011-03-21,flow,11.6
thames,2011-03-22,flow,11.1
thames,2011-03-23,flow,10.2
thames,2011-03-24,flow,10.4
thames,2011-03-25,flow,10.2
thames,2011-03-26,flow,10.1
thames,2011-03-27,flow,9.78
thames,2011-03-28,flow,8.75
thames,2011-03-29,flow,8.83
thames,2011-03-30,flow,8.86
thames,2011-03-31,flow,9.0
thames,2011-04-01,flow,8.9
thames,2011-04-02,flow,7.99
thames,2011-04-03,flow,7.88
thames,2011-04-04,flow,7.69
thames,2011-04-05,flow,8.02
thames,2011-04-06,flow,7.44
thames,2011-04-07,flow,6.98
thames,2011-04-08,flow,7.18
thames,2011-04-09,flow,6.79
thames,2011-04-10,flow,6.7
thames,2011-04-11,flow,6.62
thames,2011-04-12,flow,6.79
thames,2011-04-13,flow,6.4
thames,2011-04-14,flow,6.33
thames,2011-04-15,flow,5.49
thames,2011-04-16,flow,5.7
thames,2011-04-17,flow,5.61
thames,2011-04-18,flow,5.59
thames,2011-04-19,flow,5.42
thames,2011-04-20,flow,5.14
thames,2011-04-21,flow,5.1
thames,2011-04-22,flow,4.62
thames,2011-04-23,flow,4.68
thames,2011-04-24,flow,4.51
thames,2011-04-25,flow,4.42
thames,2011-04-26,flow,3.75
thames,2011-04-27,flow,4.13
thames,2011-04-28,flow,4.19
thames,2011-04-29,flow,4.08
thames,2011-04-30,flow,4.12
thames,2011-05-01,flow,4.02
thames,2011-05-02,flow,3.87
thames,2011-05-03,flow,4.8
thames,2011-05-04,flow,5.09
thames,2011-05-05,flow,3.8
thames,2011-05-06,flow,3.09
thames,2011-05-07,flow,3.88
thames,2011-05-08,flow,7.85
thames,2011-05-09,flow,6.39
thames,2011-05-10,flow,4.83
thames,2011-05-11,flow,3.33
thames,2011-05-12,flow,3.0
thames,2011-05-13,flow,2.87
thames,2011-05-14,flow,2.78
thames,2011-05-15,flow,2.88
thames,2011-05-16,flow,3.03
thames,2011-05-17,flow,2.89
thames,2011-05-18,flow,2.68
thames,2011-05-19,flow,2.7
thames,2011-05-20,flow,2.93
thames,2011-05-21,flow,2.99
thames,2011-05-22,flow,2.88
thames,2011-05-23,flow,3.02
thames,2011-05-24,flow,2.85
thames,2011-05-25,flow,3.24
thames,2011-05-26,flow,2.7
thames,2011-05-27,flow,2.54
thames,2011-05-28,flow,2.75
thames,2011-05-29,flow,2.95
thames,2011-05-30,flow,3.07
thames,2011-05-31,flow,3.14
thames,2011-06-01,flow,3.48
thames,2011-06-02,flow,3.25
thames,2011-06-03,flow,1.65
thames,2011-06-04,flow,1.63
thames,2011-06-05,flow,1.6
thames,2011-06-06,flow,1.47
thames,2011-06-07,flow,1.6
thames,2011-06-08,flow,1.63
thames,2011-06-09,flow,1.75
thames,2011-06-10,flow,1.82
thames,2011-06-11,flow,1.86
thames,2011-06-12,flow,3.66
thames,2011-06-13,flow,5.37
thames,2011-06-14,flow,5.15
thames,2011-06-15,flow,3.54
thames,2011-06-16,flow,3.08
thames,2011-06-17,flow,1.96
thames,2011-06-18,flow,1.95
thames,2011-06-19,flow,2.23
thames,2011-06-20,flow,2.51
thames,2011-06-21,flow,2.35
thames,2011-06-22,flow,2.14
thames,2011-06-23,flow,2.09
thames,2011-06-24,flow,1.81
thames,2011-06-25,flow,1.99
thames,2011-06-26,flow,2.35
thames,2011-06-27,flow,2.14
thames,2011-06-28,flow,1.82
thames,2011-06-29,flow,1.6
thames,2011-06-30,flow,1.38
thames,2011-07-01,flow,1.11
thames,2011-07-02,flow,1.21
thames,2011-07-03,flow,1.3
thames,2011-07-04,flow,1.21
thames,2011-07-05,flow,1.09
thames,2011-07-06,flow,1.06
thames,2011-07-07,flow,1.13
thames,2011-07-08,flow,1.91
thames,2011-07-09,flow,2.66
thames,2011-07-10,flow,2.91
thames,2011-07-11,flow,1.85
thames,2011-07-12,flow,1.5
thames,2011-07-13,flow,1.27
thames,2011-07-14,flow,1.25
thames,2011-07-15,flow,1.11
thames,2011-07-16,flow,1.2
thames,2011-07-17,flow,1.78
thames,2011-07-18,flow,2.57
thames,2011-07-19,flow,2.21
thames,2011-07-20,flow,1.61
thames,2011-07-21,flow,1.42
thames,2011-07-22,flow,1.23
thames,2011-07-23,flow,1.16
thames,2011-07-24,flow,1.12
thames,2011-07-25,flow,1.04
thames,2011-07-26,flow,0.905
thames,2011-07-27,flow,0.913
thames,2011-07-28,flow,0.906
thames,2011-07-29,flow,0.899
thames,2011-07-30,flow,0.908
thames,2011-07-31,flow,0.916
thames,2011-08-01,flow,1.32
thames,2011-08-02,flow,1.22
thames,2011-08-03,flow,1.04
thames,2011-08-04,flow,1.07
thames,2011-08-05,flow,1.13
thames,2011-08-06,flow,1.49
thames,2011-08-07,flow,1.14
thames,2011-08-08,flow,0.989
thames,2011-08-09,flow,1.7
thames,2011-08-10,flow,1.26
thames,2011-08-11,flow,0.911
thames,2011-08-12,flow,0.818
thames,2011-08-13,flow,0.711
thames,2011-08-14,flow,1.05
thames,2011-08-15,flow,1.08
thames,2011-08-16,flow,0.958
thames,2011-08-17,flow,0.838
thames,2011-08-18,flow,1.09
thames,2011-08-19,flow,1.4
thames,2011-08-20,flow,1.87
thames,2011-08-21,flow,0.899
thames,2011-08-22,flow,0.613
thames,2011-08-23,flow,0.779
thames,2011-08-24,flow,0.979
thames,2011-08-25,flow,1.23
thames,2011-08-26,flow,1.54
thames,2011-08-27,flow,1.72
thames,2011-08-28,flow,2.69
thames,2011-08-29,flow,1.63
thames,2011-08-30,flow,0.877
thames,2011-08-31,flow,0.784
thames,2011-09-01,flow,0.723
thames,2011-09-02,flow,0.627
thames,2011-09-03,flow,0.742
thames,2011-09-04,flow,0.743
thames,2011-09-05,flow,0.814
thames,2011-09-06,flow,1.26
thames,2011-09-07,flow,1.01
thames,2011-09-08,flow,1.13
thames,2011-09-09,flow,0.955
thames,2011-09-10,flow,0.825
thames,2011-09-11,flow,0.773
thames,2011-09-12,flow,0.743
thames,2011-09-13,flow,0.67
thames,2011-09-14,flow,0.807
thames,2011-09-15,flow,0.842
thames,2011-09-16,flow,0.805
thames,2011-09-17,flow,0.793
thames,2011-09-18,flow,0.826
thames,2011-09-19,flow,0.875
thames,2011-09-20,flow,1.6
thames,2011-09-21,flow,2.28
thames,2011-09-22,flow,2.9
thames,2011-09-23,flow,1.95
thames,2011-09-24,flow,1.09
thames,2011-09-25,flow,1.03
thames,2011-09-26,flow,1.11
thames,2011-09-27,flow,1.12
thames,2011-09-28,flow,1.06
thames,2011-09-29,flow,0.915
thames,2011-09-30,flow,0.787
thames,2011-10-01,flow,0.784
thames,2011-10-02,flow,0.674
thames,2011-10-03,flow,0.71
thames,2011-10-04,flow,0.779
thames,2011-10-05,flow,0.778
thames,2011-10-06,flow,0.95
thames,2011-10-07,flow,1.41
thames,2011-10-08,flow,1.02
thames,2011-10-09,flow,0.76
thames,2011-10-10,flow,0.943
thames,2011-10-11,flow,0.794
thames,2011-10-12,flow,0.695
thames,2011-10-13,flow,0.799
thames,2011-10-14,flow,0.781
thames,2011-10-15,flow,0.869
thames,2011-10-16,flow,1.06
thames,2011-10-17,flow,1.1
thames,2011-10-18,flow,1.59
thames,2011-10-19,flow,1.26
thames,2011-10-20,flow,1.48
thames,2011-10-21,flow,0.876
thames,2011-10-22,flow,0.782
thames,2011-10-23,flow,0.946
thames,2011-10-24,flow,1.06
thames,2011-10-25,flow,1.76
thames,2011-10-26,flow,2.0
thames,2011-10-27,flow,2.38
thames,2011-10-28,flow,1.58
thames,2011-10-29,flow,0.858
thames,2011-10-30,flow,0.626
thames,2011-10-31,flow,0.674
thames,2011-11-01,flow,0.764
thames,2011-11-02,flow,0.694
thames,2011-11-03,flow,1.56
thames,2011-11-04,flow,1.98
thames,2011-11-05,flow,1.65
thames,2011-11-06,flow,1.13
thames,2011-11-07,flow,0.518
thames,2011-11-08,flow,0.471
thames,2011-11-09,flow,0.78
thames,2011-11-10,flow,2.17
thames,2011-11-11,flow,1.45
thames,2011-11-12,flow,1.43
thames,2011-11-13,flow,1.52
thames,2011-11-14,flow,1.13
thames,2011-11-15,flow,0.879
thames,2011-11-16,flow,0.858
thames,2011-11-17,flow,0.891
thames,2011-11-18,flow,0.975
thames,2011-11-19,flow,1.06
thames,2011-11-20,flow,0.951
thames,2011-11-21,flow,1.02
thames,2011-11-22,flow,1.09
thames,2011-11-23,flow,1.11
thames,2011-11-24,flow,1.4
thames,2011-11-25,flow,1.02
thames,2011-11-26,flow,1.02
thames,2011-11-27,flow,1.03
thames,2011-11-28,flow,1.09
thames,2011-11-29,flow,1.07
thames,2011-11-30,flow,1.19
thames,2011-12-01,flow,2.16
thames,2011-12-02,flow,2.22
thames,2011-12-03,flow,1.41
thames,2011-12-04,flow,1.1
thames,2011-12-05,flow,1.04
thames,2011-12-06,flow,1.06
thames,2011-12-07,flow,0.992
thames,2011-12-08,flow,0.987
thames,2011-12-09,flow,1.34
thames,2011-12-10,flow,1.46
thames,2011-12-11,flow,0.898
thames,2011-12-12,flow,1.38
thames,2011-12-13,flow,6.34
thames,2011-12-14,flow,9.9
thames,2011-12-15,flow,9.82
thames,2011-12-16,flow,10.0
thames,2011-12-17,flow,10.7
thames,2011-12-18,flow,7.49
thames,2011-12-19,flow,5.73
thames,2011-12-20,flow,6.22
thames,2011-12-21,flow,5.03
thames,2011-12-22,flow,4.91
thames,2011-12-23,flow,4.37
thames,2011-12-24,flow,4.99
thames,2011-12-25,flow,5.1
thames,2011-12-26,flow,4.33
thames,2011-12-27,flow,3.16
thames,2011-12-28,flow,3.04
thames,2011-12-29,flow,2.62
thames,2011-12-30,flow,3.25
thames,2011-12-31,flow,6.8
thames,2012-01-01,flow,6.56
thames,2012-01-02,flow,7.77
thames,2012-01-03,flow,14.4
thames,2012-01-04,flow,25.8
thames,2012-01-05,flow,19.9
thames,2012-01-06,flow,18.6
thames,2012-01-07,flow,14.8
thames,2012-01-08,flow,14.5
thames,2012-01-09,flow,13.6
thames,2012-01-10,flow,11.0
thames,2012-01-11,flow,9.14
thames,2012-01-12,flow,9.01
thames,2012-01-13,flow,9.26
thames,2012-01-14,flow,8.19
thames,2012-01-15,flow,7.67
thames,2012-01-16,flow,8.91
thames,2012-01-17,flow,9.21
thames,2012-01-18,flow,8.92
thames,2012-01-19,flow,9.76
thames,2012-01-20,flow,9.69
thames,2012-01-21,flow,9.41
thames,2012-01-22,flow,8.89
thames,2012-01-23,flow,8.89
thames,2012-01-24,flow,10.0
thames,2012-01-25,flow,13.2
thames,2012-01-26,flow,13.2
thames,2012-01-27,flow,14.6
thames,2012-01-28,flow,13.8
thames,2012-01-29,flow,11.4
thames,2012-01-30,flow,11.4
thames,2012-01-31,flow,10.6
thames,2012-02-01,flow,9.98
thames,2012-02-02,flow,11.6
thames,2012-02-03,flow,8.74
thames,2012-02-04,flow,8.37
thames,2012-02-05,flow,8.13
thames,2012-02-06,flow,12.1
thames,2012-02-07,flow,12.2
thames,2012-02-08,flow,12.5
thames,2012-02-09,flow,12.5
thames,2012-02-10,flow,10.4
thames,2012-02-11,flow,10.0
thames,2012-02-12,flow,9.29
thames,2012-02-13,flow,10.3
thames,2012-02-14,flow,10.3
thames,2012-02-15,flow,10.3
thames,2012-02-16,flow,9.18
thames,2012-02-17,flow,9.8
thames,2012-02-18,flow,9.85
thames,2012-02-19,flow,9.76
thames,2012-02-20,flow,9.08
thames,2012-02-21,flow,9.33
thames,2012-02-22,flow,9.07
thames,2012-02-23,flow,8.85
thames,2012-02-24,flow,8.96
thames,2012-02-25,flow,8.68
thames,2012-02-26,flow,8.22
thames,2012-02-27,flow,8.1
thames,2012-02-28,flow,8.34
thames,2012-02-29,flow,6.82
thames,2012-03-01,flow,7.59
thames,2012-03-02,flow,7.63
thames,2012-03-03,flow,7.38
thames,2012-03-04,flow,11.1
thames,2012-03-05,flow,16.6
thames,2012-03-06,flow,11.5
thames,2012-03-07,flow,11.4
thames,2012-03-08,flow,9.99
thames,2012-03-09,flow,8.37
thames,2012-03-10,flow,9.43
thames,2012-03-11,flow,8.86
thames,2012-03-12,flow,7.82
thames,2012-03-13,flow,6.22
thames,2012-03-14,flow,5.69
thames,2012-03-15,flow,5.04
thames,2012-03-16,flow,5.26
thames,2012-03-17,flow,5.14
thames,2012-03-18,flow,6.4
thames,2012-03-19,flow,6.54
thames,2012-03-20,flow,6.25
thames,2012-03-21,flow,6.0
thames,2012-03-22,flow,5.87
thames,2012-03-23,flow,4.72
thames,2012-03-24,flow,5.43
thames,2012-03-25,flow,5.26
thames,2012-03-26,flow,5.17
thames,2012-03-27,flow,4.51
thames,2012-03-28,flow,4.73
thames,2012-03-29,flow,4.68
thames,2012-03-30,flow,4.24
thames,2012-03-31,flow,4.45
thames,2012-04-01,flow,4.43
thames,2012-04-02,flow,4.25
thames,2012-04-03,flow,4.38
thames,2012-04-04,flow,4.2
thames,2012-04-05,flow,5.15
thames,2012-04-06,flow,5.54
thames,2012-04-07,flow,3.84
thames,2012-04-08,flow,3.67
thames,2012-04-09,flow,3.85
thames,2012-04-10,flow,7.05
thames,2012-04-11,flow,6.26
thames,2012-04-12,flow,4.48
thames,2012-04-13,flow,4.63
thames,2012-04-14,flow,4.56
thames,2012-04-15,flow,5.7
thames,2012-04-16,flow,4.95
thames,2012-04-17,flow,4.58
thames,2012-04-18,flow,6.58
thames,2012-04-19,flow,9.92
thames,2012-04-20,flow,8.31
thames,2012-04-21,flow,7.61
thames,2012-04-22,flow,7.59
thames,2012-04-23,flow,7.12
thames,2012-04-24,flow,7.35
thames,2012-04-25,flow,10.6
thames,2012-04-26,flow,19.8
thames,2012-04-27,flow,17.9
thames,2012-04-28,flow,24.3
thames,2012-04-29,flow,37.1
thames,2012-04-30,flow,44.9
thames,2012-05-01,flow,54.6
thames,2012-05-02,flow,62.6
thames,2012-05-03,flow,61.1
thames,2012-05-04,flow,56.8
thames,2012-05-05,flow,47.8
thames,2012-05-06,flow,36.9
thames,2012-05-07,flow,32.1
thames,2012-05-08,flow,39.7
thames,2012-05-09,flow,44.3
thames,2012-05-10,flow,46.6
thames,2012-05-11,flow,47.8
thames,2012-05-12,flow,41.7
thames,2012-05-13,flow,34.0
thames,2012-05-14,flow,29.2
thames,2012-05-15,flow,27.8
thames,2012-05-16,flow,25.1
thames,2012-05-17,flow,23.4
thames,2012-05-18,flow,20.7
thames,2012-05-19,flow,21.1
thames,2012-05-20,flow,19.2
thames,2012-05-21,flow,18.6
thames,2012-05-22,flow,16.7
thames,2012-05-23,flow,15.9
thames,2012-05-24,flow,15.2
thames,2012-05-25,flow,14.3
thames,2012-05-26,flow,12.8
thames,2012-05-27,flow,12.5
thames,2012-05-28,flow,12.2
thames,2012-05-29,flow,12.6
thames,2012-05-30,flow,12.2
thames,2012-05-31,flow,12.0
thames,2012-06-01,flow,11.6
thames,2012-06-02,flow,11.3
thames,2012-06-03,flow,15.8
thames,2012-06-04,flow,20.9
thames,2012-06-05,flow,16.0
thames,2012-06-06,flow,16.4
thames,2012-06-07,flow,16.2
thames,2012-06-08,flow,18.1
thames,2012-06-09,flow,20.5
thames,2012-06-10,flow,16.1
thames,2012-06-11,flow,20.6
thames,2012-06-12,flow,31.5
thames,2012-06-13,flow,31.6
thames,2012-06-14,flow,23.0
thames,2012-06-15,flow,26.6
thames,2012-06-16,flow,25.5
thames,2012-06-17,flow,18.8
thames,2012-06-18,flow,16.2
thames,2012-06-19,flow,15.8
thames,2012-06-20,flow,14.2
thames,2012-06-21,flow,16.3
thames,2012-06-22,flow,21.2
thames,2012-06-23,flow,20.6
thames,2012-06-24,flow,28.3
thames,2012-06-25,flow,31.3
thames,2012-06-26,flow,26.3
thames,2012-06-27,flow,21.6
thames,2012-06-28,flow,18.6
thames,2012-06-29,flow,17.0
thames,2012-06-30,flow,16.4
thames,2012-07-01,flow,16.8
thames,2012-07-02,flow,16.7
thames,2012-07-03,flow,16.3
thames,2012-07-04,flow,18.4
thames,2012-07-05,flow,21.5
thames,2012-07-06,flow,21.2
thames,2012-07-07,flow,25.8
thames,2012-07-08,flow,30.8
thames,2012-07-09,flow,27.7
thames,2012-07-10,flow,24.6
thames,2012-07-11,flow,23.3
thames,2012-07-12,flow,25.0
thames,2012-07-13,flow,33.9
thames,2012-07-14,flow,36.4
thames,2012-07-15,flow,33.7
thames,2012-07-16,flow,30.5
thames,2012-07-17,flow,27.5
thames,2012-07-18,flow,24.9
thames,2012-07-19,flow,24.1
thames,2012-07-20,flow,22.1
thames,2012-07-21,flow,21.6
thames,2012-07-22,flow,20.0
thames,2012-07-23,flow,21.4
thames,2012-07-24,flow,20.7
thames,2012-07-25,flow,19.9
thames,2012-07-26,flow,18.7
thames,2012-07-27,flow,16.5
thames,2012-07-28,flow,14.5
thames,2012-07-29,flow,13.6
thames,2012-07-30,flow,16.3
thames,2012-07-31,flow,17.1
thames,2012-08-01,flow,17.1
thames,2012-08-02,flow,16.2
thames,2012-08-03,flow,17.0
thames,2012-08-04,flow,16.6
thames,2012-08-05,flow,19.3
thames,2012-08-06,flow,18.4
thames,2012-08-07,flow,18.4
thames,2012-08-08,flow,16.3
thames,2012-08-09,flow,15.1
thames,2012-08-10,flow,14.3
thames,2012-08-11,flow,12.3
thames,2012-08-12,flow,12.4
thames,2012-08-13,flow,12.4
thames,2012-08-14,flow,12.2
thames,2012-08-15,flow,12.3
thames,2012-08-16,flow,17.4
thames,2012-08-17,flow,15.1
thames,2012-08-18,flow,13.0
thames,2012-08-19,flow,11.8
thames,2012-08-20,flow,11.8
thames,2012-08-21,flow,12.5
thames,2012-08-22,flow,12.0
thames,2012-08-23,flow,11.6
thames,2012-08-24,flow,11.4
thames,2012-08-25,flow,10.2
thames,2012-08-26,flow,9.93
thames,2012-08-27,flow,10.8
thames,2012-08-28,flow,13.2
thames,2012-08-29,flow,15.5
thames,2012-08-30,flow,22.1
thames,2012-08-31,flow,21.8
thames,2012-09-01,flow,15.2
thames,2012-09-02,flow,12.3
thames,2012-09-03,flow,11.4
thames,2012-09-04,flow,10.7
thames,2012-09-05,flow,10.4
thames,2012-09-06,flow,10.8
thames,2012-09-07,flow,12.4
thames,2012-09-08,flow,11.1
thames,2012-09-09,flow,10.3
thames,2012-09-10,flow,9.97
thames,2012-09-11,flow,10.0
thames,2012-09-12,flow,9.97
thames,2012-09-13,flow,9.53
thames,2012-09-14,flow,9.34
thames,2012-09-15,flow,8.36
thames,2012-09-16,flow,8.45
thames,2012-09-17,flow,7.81
thames,2012-09-18,flow,8.15
thames,2012-09-19,flow,7.98
thames,2012-09-20,flow,8.03
thames,2012-09-21,flow,7.46
thames,2012-09-22,flow,6.93
thames,2012-09-23,flow,7.84
thames,2012-09-24,flow,18.9
thames,2012-09-25,flow,28.6
thames,2012-09-26,flow,22.8
thames,2012-09-27,flow,24.1
thames,2012-09-28,flow,22.4
thames,2012-09-29,flow,18.4
thames,2012-09-30,flow,17.2
thames,2012-10-01,flow,15.3
thames,2012-10-02,flow,13.6
thames,2012-10-03,flow,13.4
thames,2012-10-04,flow,15.4
thames,2012-10-05,flow,25.9
thames,2012-10-06,flow,37.7
thames,2012-10-07,flow,39.3
thames,2012-10-08,flow,36.5
thames,2012-10-09,flow,31.6
thames,2012-10-10,flow,29.2
thames,2012-10-11,flow,25.5
thames,2012-10-12,flow,29.7
thames,2012-10-13,flow,30.9
thames,2012-10-14,flow,29.0
thames,2012-10-15,flow,26.6
thames,2012-10-16,flow,23.6
thames,2012-10-17,flow,24.8
thames,2012-10-18,flow,32.9
thames,2012-10-19,flow,33.4
thames,2012-10-20,flow,30.1
thames,2012-10-21,flow,27.2
thames,2012-10-22,flow,26.6
thames,2012-10-23,flow,26.1
thames,2012-10-24,flow,25.5
thames,2012-10-25,flow,24.8
thames,2012-10-26,flow,21.1
thames,2012-10-27,flow,19.1
thames,2012-10-28,flow,17.1
thames,2012-10-29,flow,17.3
thames,2012-10-30,flow,17.5
thames,2012-10-31,flow,18.8
thames,2012-11-01,flow,30.4
thames,2012-11-02,flow,33.4
thames,2012-11-03,flow,28.6
thames,2012-11-04,flow,34.9
thames,2012-11-05,flow,41.8
thames,2012-11-06,flow,45.5
thames,2012-11-07,flow,44.5
thames,2012-11-08,flow,39.4
thames,2012-11-09,flow,34.9
thames,2012-11-10,flow,30.4
thames,2012-11-11,flow,28.4
thames,2012-11-12,flow,25.2
thames,2012-11-13,flow,24.9
thames,2012-11-14,flow,24.1
thames,2012-11-15,flow,22.7
thames,2012-11-16,flow,21.6
thames,2012-11-17,flow,20.3
thames,2012-11-18,flow,18.7
thames,2012-11-19,flow,18.2
thames,2012-11-20,flow,18.1
thames,2012-11-21,flow,42.1
thames,2012-11-22,flow,54.3
