,arc,flow,time,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
12810,storm_outflow,0.0,2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12811,baseflow,0.09415366029345118,2013-01-24,0.0,0.0,9.523464631211362e-06,0.0,0.0,0.0,0.0,0.0,10.898258342696218,0.0,0.0,0.0
12812,catchment_outflow,0.1122173927911917,2013-01-24,0.0,0.0,1.0446001258837941e-05,0.0,0.0,0.0,0.0,0.0,9.899257707381604,0.0,0.0,0.0
12813,reservoir_outflow,0.0,2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12814,gw1_gw2,0.0,2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12815,gw2_gw1,1.8371233752034755e-05,2013-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12816,urban_drainage,0.04,2013-01-25,0.0,0.0,1.7910447761194032e-06,0.0,0.0,0.0,0.0,0.0,3.939285714000001,0.0,0.0,0.0
12817,percolation,0.15890762273868736,2013-01-25,0.0,0.0,8.39852474147187e-06,0.0,0.0,0.0,0.0,0.0,7.723297608388759,0.0,0.0,0.0
12818,runoff,0.05448742886484534,2013-01-25,0.0,0.0,1.7474577901539436e-06,0.0,0.0,0.0,0.0,0.0,4.366401382933879,0.0,0.0,0.0
12819,storm_outflow,0.04,2013-01-25,0.0,0.0,1.7910447761194032e-06,0.0,0.0,0.0,0.0,0.0,3.939285714000001,0.0,0.0,0.0
12820,baseflow,0.09431554519956427,2013-01-25,0.0,0.0,9.520652281487013e-06,0.0,0.0,0.0,0.0,0.0,10.884885004782783,0.0,0.0,0.0
12821,catchment_outflow,0.1888029740644096,2013-01-25,0.0,0.0,1.305915484776036e-05,0.0,0.0,0.0,0.0,0.0,7.532186841948141,0.0,0.0,0.0
12822,reservoir_outflow,0.033499999999999995,2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12823,gw1_gw2,0.0,2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12824,gw2_gw1,1.8248758860472947e-05,2013-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12825,urban_drainage,0.04,2013-01-26,0.0,0.0,5.970149253731343e-07,0.0,0.0,0.0,0.0,0.0,4.105719112033784,0.0,0.0,0.0
12826,percolation,0.1710410582392291,2013-01-26,0.0,0.0,8.973195795659973e-06,0.0,0.0,0.0,0.0,0.0,7.455273030125969,0.0,0.0,0.0
12827,runoff,0.13192823229833645,2013-01-26,0.0,0.0,3.873438062181622e-06,0.0,0.0,0.0,0.0,0.0,4.468928787334068,0.0,0.0,0.0
12828,storm_outflow,0.04,2013-01-26,0.0,0.0,5.970149253731343e-07,0.0,0.0,0.0,0.0,0.0,4.105719112033784,0.0,0.0,0.0
12829,baseflow,0.09450735898216342,2013-01-26,0.0,0.0,9.519283640272446e-06,0.0,0.0,0.0,0.0,0.0,10.869367576621292,0.0,0.0,0.0
12830,catchment_outflow,0.2664355912804999,2013-01-26,0.0,0.0,1.3989736627827201e-05,0.0,0.0,0.0,0.0,0.0,6.6846994974453775,0.0,0.0,0.0
12831,reservoir_outflow,0.0605,2013-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12832,gw1_gw2,0.0,2013-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12833,gw2_gw1,1.8127100468134928e-05,2013-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12834,urban_drainage,0.04,2013-01-27,0.0,0.0,8.425613866153106e-07,0.0,0.0,0.0,0.0,0.0,4.136778397061682,0.0,0.0,0.0
12835,percolation,0.17205233287348373,2013-01-27,0.0,0.0,9.008187619129577e-06,0.0,0.0,0.0,0.0,0.0,7.390458369696871,0.0,0.0,0.0
12836,runoff,0.09288755581717474,2013-01-27,0.0,0.0,3.8136029143546425e-06,0.0,0.0,0.0,0.0,0.0,4.674090813698536,0.0,0.0,0.0
12837,storm_outflow,0.04,2013-01-27,0.0,0.0,8.425613866153106e-07,0.0,0.0,0.0,0.0,0.0,4.136778397061682,0.0,0.0,0.0
12838,baseflow,0.09470122141689173,2013-01-27,0.0,0.0,9.518005900219587e-06,0.0,0.0,0.0,0.0,0.0,10.85356644871737,0.0,0.0,0.0
12839,catchment_outflow,0.22758877723406645,2013-01-27,0.0,0.0,1.4174170201189541e-05,0.0,0.0,0.0,0.0,0.0,7.150976539513462,0.0,0.0,0.0
12840,reservoir_outflow,0.008,2013-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12841,gw1_gw2,0.0,2013-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12842,gw2_gw1,1.8006253131552798e-05,2013-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12843,urban_drainage,0.04,2013-01-28,0.0,0.0,1.130358739547817e-06,0.0,0.0,0.0,0.0,0.0,4.195810054624299,0.0,0.0,0.0
12844,percolation,0.17271028208060205,2013-01-28,0.0,0.0,9.026128145323339e-06,0.0,0.0,0.0,0.0,0.0,7.336551890999767,0.0,0.0,0.0
12845,runoff,0.08991483516853002,2013-01-28,0.0,0.0,3.711229926738224e-06,0.0,0.0,0.0,0.0,0.0,4.767204423985279,0.0,0.0,0.0
12846,storm_outflow,0.04,2013-01-28,0.0,0.0,1.130358739547817e-06,0.0,0.0,0.0,0.0,0.0,4.195810054624299,0.0,0.0,0.0
12847,baseflow,0.094896244068551,2013-01-28,0.0,0.0,9.516776205832348e-06,0.0,0.0,0.0,0.0,0.0,10.837564114212269,0.0,0.0,0.0
12848,catchment_outflow,0.22481107923708105,2013-01-28,0.0,0.0,1.435836487211839e-05,0.0,0.0,0.0,0.0,0.0,7.227930834136282,0.0,0.0,0.0
12849,reservoir_outflow,0.006999999999999999,2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12850,gw1_gw2,0.0,2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12851,gw2_gw1,1.7886211444029245e-05,2013-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12852,urban_drainage,0.04,2013-01-29,0.0,0.0,7.761824036306869e-07,0.0,0.0,0.0,0.0,0.0,4.56691059060448,0.0,0.0,0.0
12853,percolation,0.18081058099379987,2013-01-29,0.0,0.0,9.382812713087117e-06,0.0,0.0,0.0,0.0,0.0,7.205079967926501,0.0,0.0,0.0
12854,runoff,0.13948305125836388,2013-01-29,0.0,0.0,4.7596743769580575e-06,0.0,0.0,0.0,0.0,0.0,4.948490533583281,0.0,0.0,0.0
12855,storm_outflow,0.04,2013-01-29,0.0,0.0,7.761824036306869e-07,0.0,0.0,0.0,0.0,0.0,4.56691059060448,0.0,0.0,0.0
12856,baseflow,0.09511102991086412,2013-01-29,0.0,0.0,9.516441297100484e-06,0.0,0.0,0.0,0.0,0.0,10.820300302392647,0.0,0.0,0.0
12857,catchment_outflow,0.274594081169228,2013-01-29,0.0,0.0,1.5052298077689228e-05,0.0,0.0,0.0,0.0,0.0,6.926722090942332,0.0,0.0,0.0
12858,reservoir_outflow,0.039,2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12859,gw1_gw2,0.0,2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12860,gw2_gw1,1.7766970034394094e-05,2013-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12861,urban_drainage,0.04,2013-01-30,0.0,0.0,1.122681477926921e-06,0.0,0.0,0.0,0.0,0.0,4.600369631510098,0.0,0.0,0.0
12862,percolation,0.18035780383928948,2013-01-30,0.0,0.0,9.34284248851735e-06,0.0,0.0,0.0,0.0,0.0,7.175844483017311,0.0,0.0,0.0
12863,runoff,0.10079729561586653,2013-01-30,0.0,0.0,4.300026267206362e-06,0.0,0.0,0.0,0.0,0.0,5.064796284046184,0.0,0.0,0.0
12864,storm_outflow,0.04,2013-01-30,0.0,0.0,1.122681477926921e-06,0.0,0.0,0.0,0.0,0.0,4.600369631510098,0.0,0.0,0.0
12865,baseflow,0.0953241468456852,2013-01-30,0.0,0.0,9.516007300079025e-06,0.0,0.0,0.0,0.0,0.0,10.803061594533139,0.0,0.0,0.0
12866,catchment_outflow,0.23612144246155176,2013-01-30,0.0,0.0,1.4938715045212309e-05,0.0,0.0,0.0,0.0,0.0,7.30270476658885,0.0,0.0,0.0
12867,reservoir_outflow,0.002999999999999999,2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12868,gw1_gw2,0.0,2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12869,gw2_gw1,1.7648523567892482e-05,2013-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12870,urban_drainage,0.04,2013-01-31,0.0,0.0,1.2178472403496567e-06,0.0,0.0,0.0,0.0,0.0,4.858032412951401,0.0,0.0,0.0
12871,percolation,0.18243000269500637,2013-01-31,0.0,0.0,9.418736794172005e-06,0.0,0.0,0.0,0.0,0.0,7.132574148241232,0.0,0.0,0.0
12872,runoff,0.11061676472458008,2013-01-31,0.0,0.0,4.3158581985150975e-06,0.0,0.0,0.0,0.0,0.0,5.248053873708764,0.0,0.0,0.0
12873,storm_outflow,0.04,2013-01-31,0.0,0.0,1.2178472403496567e-06,0.0,0.0,0.0,0.0,0.0,4.858032412951401,0.0,0.0,0.0
12874,baseflow,0.09554191148530851,2013-01-31,0.0,0.0,9.515764123814256e-06,0.0,0.0,0.0,0.0,0.0,10.785540304025412,0.0,0.0,0.0
12875,catchment_outflow,0.24615867620988857,2013-01-31,0.0,0.0,1.504946956267901e-05,0.0,0.0,0.0,0.0,0.0,7.3339489875917705,0.0,0.0,0.0
12876,reservoir_outflow,0.013999999999999999,2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12877,gw1_gw2,0.0,2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12878,gw2_gw1,1.7530866744053242e-05,2013-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12879,urban_drainage,0.03299999999999997,2013-02-01,0.0,0.0,2.52230905043707e-06,0.0,0.0,0.0,0.0,0.0,4.858032412951401,0.0,0.0,0.0
12880,percolation,0.17878140264110623,2013-02-01,0.0,0.0,9.230362058288564e-06,0.0,0.0,0.0,0.0,0.0,7.132574148241232,0.0,0.0,0.0
12881,runoff,0.07378533146790112,2013-02-01,0.0,0.0,3.452686558812078e-06,0.0,0.0,0.0,0.0,0.0,5.21696788234107,0.0,0.0,0.0
12882,storm_outflow,0.03299999999999997,2013-02-01,0.0,0.0,2.52230905043707e-06,0.0,0.0,0.0,0.0,0.0,4.858032412951401,0.0,0.0,0.0
12883,baseflow,0.09575001021319801,2013-02-01,0.0,0.0,9.515050618650442e-06,0.0,0.0,0.0,0.0,0.0,10.768488545710257,0.0,0.0,0.0
12884,catchment_outflow,0.2025353416810991,2013-02-01,0.0,0.0,1.549004622789959e-05,0.0,0.0,0.0,0.0,0.0,7.7830054213343,0.0,0.0,0.0
12885,reservoir_outflow,0.0,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12886,gw1_gw2,0.0,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12887,gw2_gw1,1.7413994298998148e-05,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12888,urban_drainage,0.0,2013-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12889,percolation,0.1752057745882841,2013-02-02,0.0,0.0,9.045754817122792e-06,0.0,0.0,0.0,0.0,0.0,7.132574148241233,0.0,0.0,0.0
12890,runoff,0.05804109027705857,2013-02-02,0.0,0.0,2.762149247049662e-06,0.0,0.0,0.0,0.0,0.0,5.208387910357039,0.0,0.0,0.0
12891,storm_outflow,0.0,2013-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12892,baseflow,0.09594864962413574,2013-02-02,0.0,0.0,9.513877379146622e-06,0.0,0.0,0.0,0.0,0.0,10.751890261085075,0.0,0.0,0.0
12893,catchment_outflow,0.1539897399011943,2013-02-02,0.0,0.0,1.2276026626196284e-05,0.0,0.0,0.0,0.0,0.0,8.662459363960762,0.0,0.0,0.0
12894,reservoir_outflow,0.0,2013-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12895,gw1_gw2,0.0,2013-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12896,gw2_gw1,1.7297901004020844e-05,2013-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12897,urban_drainage,0.0,2013-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12898,percolation,0.17170165909651844,2013-02-03,0.0,0.0,8.864839720780337e-06,0.0,0.0,0.0,0.0,0.0,7.132574148241232,0.0,0.0,0.0
12899,runoff,0.04643287222164686,2013-02-03,0.0,0.0,2.2097193976397303e-06,0.0,0.0,0.0,0.0,0.0,5.208387910357039,0.0,0.0,0.0
12900,storm_outflow,0.0,2013-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12901,baseflow,0.0961380321478167,2013-02-03,0.0,0.0,9.512254785000706e-06,0.0,0.0,0.0,0.0,0.0,10.735730096177223,0.0,0.0,0.0
12902,catchment_outflow,0.14257090436946357,2013-02-03,0.0,0.0,1.1721974182640435e-05,0.0,0.0,0.0,0.0,0.0,8.935570557493135,0.0,0.0,0.0
12903,reservoir_outflow,0.0,2013-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12904,gw1_gw2,0.0,2013-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12905,gw2_gw1,1.7182581663810483e-05,2013-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12906,urban_drainage,0.0,2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12907,percolation,0.169982773833338,2013-02-04,0.0,0.0,8.772295197645215e-06,0.0,0.0,0.0,0.0,0.0,7.129197127589859,0.0,0.0,0.0
12908,runoff,0.04888152037929086,2013-02-04,0.0,0.0,2.050283089046734e-06,0.0,0.0,0.0,0.0,0.0,5.565623893603972,0.0,0.0,0.0
12909,storm_outflow,0.0,2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12910,baseflow,0.0963226440020305,2013-02-04,0.0,0.0,9.510404886032318e-06,0.0,0.0,0.0,0.0,0.0,10.719818768049931,0.0,0.0,0.0
12911,catchment_outflow,0.14520416438132136,2013-02-04,0.0,0.0,1.1560687975079052e-05,0.0,0.0,0.0,0.0,0.0,8.984710943370516,0.0,0.0,0.0
12912,reservoir_outflow,0.0,2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12913,gw1_gw2,0.0,2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12914,gw2_gw1,1.706803111947153e-05,2013-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12915,urban_drainage,0.002000000000000001,2013-02-05,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,6.232142857,0.0,0.0,0.0
12916,percolation,0.16858187843832048,2013-02-05,0.0,0.0,8.696182045094339e-06,0.0,0.0,0.0,0.0,0.0,7.128184783444413,0.0,0.0,0.0
12917,runoff,0.04796649287962945,2013-02-05,0.0,0.0,1.9713356425774833e-06,0.0,0.0,0.0,0.0,0.0,5.764574376286292,0.0,0.0,0.0
12918,storm_outflow,0.002000000000000001,2013-02-05,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,6.232142857,0.0,0.0,0.0
12919,baseflow,0.09650329208812122,2013-02-05,0.0,0.0,9.508369328929974e-06,0.0,0.0,0.0,0.0,0.0,10.704133178711828,0.0,0.0,0.0
12920,catchment_outflow,0.14646978496775068,2013-02-05,0.0,0.0,1.547970497150746e-05,0.0,0.0,0.0,0.0,0.0,9.025443660442816,0.0,0.0,0.0
12921,reservoir_outflow,0.0010000000000000005,2013-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12922,gw1_gw2,0.0,2013-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12923,gw2_gw1,1.6954244245326323e-05,2013-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12924,urban_drainage,0.0,2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12925,percolation,0.16521024086955408,2013-02-06,0.0,0.0,8.522258404192452e-06,0.0,0.0,0.0,0.0,0.0,7.128184783444414,0.0,0.0,0.0
12926,runoff,0.03276263968854777,2013-02-06,0.0,0.0,1.5770685140619868e-06,0.0,0.0,0.0,0.0,0.0,5.684503950877724,0.0,0.0,0.0
12927,storm_outflow,0.0,2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12928,baseflow,0.0966750594600748,2013-02-06,0.0,0.0,9.50590405161813e-06,0.0,0.0,0.0,0.0,0.0,10.688855626801885,0.0,0.0,0.0
12929,catchment_outflow,0.12943769914862258,2013-02-06,0.0,0.0,1.1082972565680116e-05,0.0,0.0,0.0,0.0,0.0,9.422178515639496,0.0,0.0,0.0
12930,reservoir_outflow,0.0,2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12931,gw1_gw2,0.0,2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12932,gw2_gw1,1.6841215950336166e-05,2013-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12933,urban_drainage,0.0,2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12934,percolation,0.161906036052163,2013-02-07,0.0,0.0,8.351813236108604e-06,0.0,0.0,0.0,0.0,0.0,7.128184783444414,0.0,0.0,0.0
12935,runoff,0.028324733581620055,2013-02-07,0.0,0.0,1.2616548112495893e-06,0.0,0.0,0.0,0.0,0.0,5.670462925461687,0.0,0.0,0.0
12936,storm_outflow,0.0,2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12937,baseflow,0.09683813690155503,2013-02-07,0.0,0.0,9.503018824579355e-06,0.0,0.0,0.0,0.0,0.0,10.673972696368171,0.0,0.0,0.0
12938,catchment_outflow,0.1251628704831751,2013-02-07,0.0,0.0,1.0764673635828944e-05,0.0,0.0,0.0,0.0,0.0,9.541663404588146,0.0,0.0,0.0
12939,reservoir_outflow,0.0,2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12940,gw1_gw2,0.0,2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12941,gw2_gw1,1.6728941177568406e-05,2013-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12942,urban_drainage,0.008,2013-02-08,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,5.128571429,0.0,0.0,0.0
12943,percolation,0.16068562338883877,2013-02-08,0.0,0.0,8.288624928519996e-06,0.0,0.0,0.0,0.0,0.0,7.116189371345609,0.0,0.0,0.0
12944,runoff,0.03477346032190635,2013-02-08,0.0,0.0,1.3554837061115618e-06,0.0,0.0,0.0,0.0,0.0,5.665781751723586,0.0,0.0,0.0
12945,storm_outflow,0.008,2013-02-08,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,5.128571429,0.0,0.0,0.0
12946,baseflow,0.09699775561777324,2013-02-08,0.0,0.0,9.499982839839206e-06,0.0,0.0,0.0,0.0,0.0,10.65923821545615,0.0,0.0,0.0
12947,catchment_outflow,0.1397712159396796,2013-02-08,0.0,0.0,1.3855466545950768e-05,0.0,0.0,0.0,0.0,0.0,9.100368651092827,0.0,0.0,0.0
12948,reservoir_outflow,0.004,2013-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12949,gw1_gw2,0.0,2013-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12950,gw2_gw1,1.661741490277535e-05,2013-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12951,urban_drainage,0.04,2013-02-09,0.0,0.0,7.999999999999999e-07,0.0,0.0,0.0,0.0,0.0,4.760714286,0.0,0.0,0.0
12952,percolation,0.16290782725385974,2013-02-09,0.0,0.0,8.39585184299784e-06,0.0,0.0,0.0,0.0,0.0,7.0731961318885235,0.0,0.0,0.0
12953,runoff,0.05934813809184191,2013-02-09,0.0,0.0,1.994385008383388e-06,0.0,0.0,0.0,0.0,0.0,5.4756232351553455,0.0,0.0,0.0
12954,storm_outflow,0.04,2013-02-09,0.0,0.0,7.999999999999999e-07,0.0,0.0,0.0,0.0,0.0,4.760714286,0.0,0.0,0.0
12955,baseflow,0.09716253079686346,2013-02-09,0.0,0.0,9.497222512347104e-06,0.0,0.0,0.0,0.0,0.0,10.644206846895559,0.0,0.0,0.0
12956,catchment_outflow,0.1965106688887054,2013-02-09,0.0,0.0,1.2291607520730491e-05,0.0,0.0,0.0,0.0,0.0,7.885651703654842,0.0,0.0,0.0
12957,reservoir_outflow,0.025,2013-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12958,gw1_gw2,0.0,2013-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12959,gw2_gw1,1.650663213670356e-05,2013-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12960,urban_drainage,0.039999999999999994,2013-02-10,0.0,0.0,3.157894736842105e-07,0.0,0.0,0.0,0.0,0.0,4.417058270828947,0.0,0.0,0.0
12961,percolation,0.17626314009414246,2013-02-10,0.0,0.0,9.000533152784627e-06,0.0,0.0,0.0,0.0,0.0,6.920197769993876,0.0,0.0,0.0
12962,runoff,0.14589090428124063,2013-02-10,0.0,0.0,4.170835828862521e-06,0.0,0.0,0.0,0.0,0.0,5.108009940414348,0.0,0.0,0.0
12963,storm_outflow,0.039999999999999994,2013-02-10,0.0,0.0,3.157894736842105e-07,0.0,0.0,0.0,0.0,0.0,4.417058270828947,0.0,0.0,0.0
12964,baseflow,0.09736028232010666,2013-02-10,0.0,0.0,9.495980788948199e-06,0.0,0.0,0.0,0.0,0.0,10.627351782438279,0.0,0.0,0.0
12965,catchment_outflow,0.2832511866013473,2013-02-10,0.0,0.0,1.398260609149493e-05,0.0,0.0,0.0,0.0,0.0,6.907566790619567,0.0,0.0,0.0
12966,reservoir_outflow,0.071,2013-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12967,gw1_gw2,0.0,2013-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12968,gw2_gw1,1.639658792207399e-05,2013-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12969,urban_drainage,0.04,2013-02-11,0.0,0.0,7.933518005540166e-07,0.0,0.0,0.0,0.0,0.0,4.417058270828947,0.0,0.0,0.0
12970,percolation,0.17273787729225956,2013-02-11,0.0,0.0,8.820522489728932e-06,0.0,0.0,0.0,0.0,0.0,6.920197769993876,0.0,0.0,0.0
12971,runoff,0.07139662214683036,2013-02-11,0.0,0.0,3.336668663090017e-06,0.0,0.0,0.0,0.0,0.0,5.555132322547769,0.0,0.0,0.0
12972,storm_outflow,0.04,2013-02-11,0.0,0.0,7.933518005540166e-07,0.0,0.0,0.0,0.0,0.0,4.417058270828947,0.0,0.0,0.0
12973,baseflow,0.09754872630753704,2013-02-11,0.0,0.0,9.49429214320015e-06,0.0,0.0,0.0,0.0,0.0,10.61094034532514,0.0,0.0,0.0
12974,catchment_outflow,0.2089453484543674,2013-02-11,0.0,0.0,1.3624312606844184e-05,0.0,0.0,0.0,0.0,0.0,7.697628790261069,0.0,0.0,0.0
12975,reservoir_outflow,0.0,2013-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12976,gw1_gw2,0.0,2013-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12977,gw2_gw1,1.628727733606894e-05,2013-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12978,urban_drainage,0.035,2013-02-12,0.0,0.0,2.090858725761773e-06,0.0,0.0,0.0,0.0,0.0,4.417058270828947,0.0,0.0,0.0
12979,percolation,0.16928311974641436,2013-02-12,0.0,0.0,8.644112039934355e-06,0.0,0.0,0.0,0.0,0.0,6.920197769993876,0.0,0.0,0.0
12980,runoff,0.05606273871672966,2013-02-12,0.0,0.0,2.6693349304720132e-06,0.0,0.0,0.0,0.0,0.0,5.583914626980147,0.0,0.0,0.0
12981,storm_outflow,0.035,2013-02-12,0.0,0.0,2.090858725761773e-06,0.0,0.0,0.0,0.0,0.0,4.417058270828947,0.0,0.0,0.0
12982,baseflow,0.09772806229113425,2013-02-12,0.0,0.0,9.492166692941985e-06,0.0,0.0,0.0,0.0,0.0,10.59495771959089,0.0,0.0,0.0
12983,catchment_outflow,0.1887908010078639,2013-02-12,0.0,0.0,1.4252360349175771e-05,0.0,0.0,0.0,0.0,0.0,7.9615705118886035,0.0,0.0,0.0
12984,reservoir_outflow,0.0,2013-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12985,gw1_gw2,0.0,2013-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12986,gw2_gw1,1.617869548731221e-05,2013-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
