,node,time,storage,prop,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
2828,my_groundwater,2010-02-19,11.300188447397582,tank,0.0,0.0,0.0010699493386729434,0.0,0.0,0.0,0.0,0.0,9.787977882285835,0.0,0.0,0.0
2829,my_reservoir,2010-02-19,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,gw1,2010-02-19,258.98710976439156,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,gw2,2010-02-19,266.01289023560844,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,my_sewer,2010-02-20,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.225,0.0,0.0,0.0
2833,my_land,2010-02-20,3.8803961101475073,percolation,0.0,0.0,0.00033660353701881515,0.0,0.0,0.0,0.0,0.0,7.167119346299053,0.0,0.0,0.0
2834,my_land,2010-02-20,0.0023313459918374636,subsurface_runoff,0.0,0.0,1.845672771505577e-07,0.0,0.0,0.0,0.0,0.0,5.735645591948206,0.0,0.0,0.0
2835,my_land,2010-02-20,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.975,0.0,0.0,0.0
2836,my_groundwater,2010-02-20,11.350931754235663,tank,0.0,0.0,0.0010741267516155726,0.0,0.0,0.0,0.0,0.0,9.769738717278955,0.0,0.0,0.0
2837,my_reservoir,2010-02-20,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2838,gw1,2010-02-20,259.01052903262894,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,gw2,2010-02-20,265.98947096737106,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,my_sewer,2010-02-21,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0
2841,my_land,2010-02-21,3.9617018093466765,percolation,0.0,0.0,0.00034420693913480557,0.0,0.0,0.0,0.0,0.0,7.108027656057285,0.0,0.0,0.0
2842,my_land,2010-02-21,0.0451068785355433,subsurface_runoff,0.0,0.0,4.048462762228392e-06,0.0,0.0,0.0,0.0,0.0,5.695692243007906,0.0,0.0,0.0
2843,my_land,2010-02-21,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0
2844,my_groundwater,2010-02-21,11.403203354540345,tank,0.0,0.0,0.0010784485045689208,0.0,0.0,0.0,0.0,0.0,9.750913818558999,0.0,0.0,0.0
2845,my_reservoir,2010-02-21,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,gw1,2010-02-21,259.03379217241144,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,gw2,2010-02-21,265.96620782758856,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,my_sewer,2010-02-22,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0
2849,my_land,2010-02-22,3.9641066333915096,percolation,0.0,0.0,0.0003447047343948637,0.0,0.0,0.0,0.0,0.0,7.076869290474284,0.0,0.0,0.0
2850,my_land,2010-02-22,0.05830015867381337,subsurface_runoff,0.0,0.0,5.247459745226035e-06,0.0,0.0,0.0,0.0,0.0,5.6573561304673055,0.0,0.0,0.0
2851,my_land,2010-02-22,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.725,0.0,0.0,0.0
2852,my_groundwater,2010-02-22,11.455393231190893,tank,0.0,0.0,0.0010827695868291082,0.0,0.0,0.0,0.0,0.0,9.73207642611372,0.0,0.0,0.0
2853,my_reservoir,2010-02-22,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,gw1,2010-02-22,259.0569002245954,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,gw2,2010-02-22,265.9430997754046,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,my_sewer,2010-02-23,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
2857,my_land,2010-02-23,4.001660682026799,percolation,0.0,0.0,0.0003483406635056302,0.0,0.0,0.0,0.0,0.0,7.0303593348325935,0.0,0.0,0.0
2858,my_land,2010-02-23,0.07843228511677025,subsurface_runoff,0.0,0.0,7.063280394456678e-06,0.0,0.0,0.0,0.0,0.0,5.5870443799653655,0.0,0.0,0.0
2859,my_land,2010-02-23,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
2860,my_groundwater,2010-02-23,11.508217126282748,tank,0.0,0.0,0.0010871538835119715,0.0,0.0,0.0,0.0,0.0,9.712951978166416,0.0,0.0,0.0
2861,my_reservoir,2010-02-23,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,gw1,2010-02-23,259.0798542230981,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2863,gw2,2010-02-23,265.9201457769019,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,my_sewer,2010-02-24,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0
2865,my_land,2010-02-24,3.999798941748806,percolation,0.0,0.0,0.00034843573744881357,0.0,0.0,0.0,0.0,0.0,6.998170100625107,0.0,0.0,0.0
2866,my_land,2010-02-24,0.08401697730771374,subsurface_runoff,0.0,0.0,7.572226278366969e-06,0.0,0.0,0.0,0.0,0.0,5.535469418753849,0.0,0.0,0.0
2867,my_land,2010-02-24,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935714286,0.0,0.0,0.0
2868,my_groundwater,2010-02-24,11.56087106192407,tank,0.0,0.0,0.0010915291548869708,0.0,0.0,0.0,0.0,0.0,9.693831472685524,0.0,0.0,0.0
2869,my_reservoir,2010-02-24,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,gw1,2010-02-24,259.10265519494413,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2871,gw2,2010-02-24,265.89734480505587,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2872,my_sewer,2010-02-25,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.271428571,0.0,0.0,0.0
2873,my_land,2010-02-25,4.131500345287464,percolation,0.0,0.0,0.00036024807028029154,0.0,0.0,0.0,0.0,0.0,6.927342238119208,0.0,0.0,0.0
2874,my_land,2010-02-25,0.12481831174375851,subsurface_runoff,0.0,0.0,1.1168270160232146e-05,0.0,0.0,0.0,0.0,0.0,5.572583646738271,0.0,0.0,0.0
2875,my_land,2010-02-25,2.2687494927818128e-18,surface_runoff,0.0,0.0,1.384734797840462e-22,0.0,0.0,0.0,0.0,0.0,5.474117603764888,0.0,0.0,0.0
2876,my_groundwater,2010-02-25,11.616074427012611,tank,0.0,0.0,0.0010961339534304594,0.0,0.0,0.0,0.0,0.0,9.673800860792598,0.0,0.0,0.0
2877,my_reservoir,2010-02-25,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,gw1,2010-02-25,259.12530416031115,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,gw2,2010-02-25,265.87469583968885,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,my_sewer,2010-02-26,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607142857,0.0,0.0,0.0
2881,my_land,2010-02-26,4.338467821374922,percolation,0.0,0.0,0.000378131583575043,0.0,0.0,0.0,0.0,0.0,6.858528920498261,0.0,0.0,0.0
2882,my_land,2010-02-26,0.17865668558363457,subsurface_runoff,0.0,0.0,1.5761411965017625e-05,0.0,0.0,0.0,0.0,0.0,5.715434017994769,0.0,0.0,0.0
2883,my_land,2010-02-26,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607142857,0.0,0.0,0.0
2884,my_groundwater,2010-02-26,11.675353050165926,tank,0.0,0.0,0.001101091297212518,0.0,0.0,0.0,0.0,0.0,9.652504591263847,0.0,0.0,0.0
2885,my_reservoir,2010-02-26,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,gw1,2010-02-26,259.14780213257575,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,gw2,2010-02-26,265.85219786742425,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,my_sewer,2010-02-27,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2889,my_land,2010-02-27,4.769831090687338,percolation,0.0,0.0,0.00041342207459314594,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2890,my_land,2010-02-27,0.2839138180559999,subsurface_runoff,0.0,0.0,2.4269843229049154e-05,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2891,my_land,2010-02-27,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.942857143,0.0,0.0,0.0
2892,my_groundwater,2010-02-27,11.743264800458075,tank,0.0,0.0,0.0011067546612022758,0.0,0.0,0.0,0.0,0.0,9.628792353636069,0.0,0.0,0.0
2893,my_reservoir,2010-02-27,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,gw1,2010-02-27,259.17015011835855,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,gw2,2010-02-27,265.82984988164145,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,my_sewer,2010-02-28,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2897,my_land,2010-02-28,4.67443446887359,percolation,0.0,0.0,0.00040515363310128304,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2898,my_land,2010-02-28,0.22713105444479992,subsurface_runoff,0.0,0.0,1.9415874583239322e-05,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2899,my_land,2010-02-28,2.4222247140415e-19,surface_runoff,0.0,0.0,2.9568172778826906e-23,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2900,my_groundwater,2010-02-28,11.80906476871614,tank,0.0,0.0,0.0011122355449374034,0.0,0.0,0.0,0.0,0.0,9.605874917169388,0.0,0.0,0.0
2901,my_reservoir,2010-02-28,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,gw1,2010-02-28,259.1923491175695,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,gw2,2010-02-28,265.8076508824305,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,my_sewer,2010-03-01,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2905,my_land,2010-03-01,4.580945779496118,percolation,0.0,0.0,0.00039705056043925737,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2906,my_land,2010-03-01,0.18170484355583993,subsurface_runoff,0.0,0.0,1.553269966659146e-05,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2907,my_land,2010-03-01,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2908,my_groundwater,2010-03-01,11.872797074448378,tank,0.0,0.0,0.0011175377710554305,0.0,0.0,0.0,0.0,0.0,9.583716393336248,0.0,0.0,0.0
2909,my_reservoir,2010-03-01,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,gw1,2010-03-01,259.2144001234524,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,gw2,2010-03-01,265.7855998765476,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,my_sewer,2010-03-02,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2913,my_land,2010-03-02,4.489326863906196,percolation,0.0,0.0,0.0003891095492304722,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2914,my_land,2010-03-02,0.14536387484467195,subsurface_runoff,0.0,0.0,1.2426159733273167e-05,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2915,my_land,2010-03-02,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2916,my_groundwater,2010-03-02,11.934504950063205,tank,0.0,0.0,0.0011226650853085553,0.0,0.0,0.0,0.0,0.0,9.56228300164578,0.0,0.0,0.0
2917,my_reservoir,2010-03-02,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,gw1,2010-03-02,259.23630412262935,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,gw2,2010-03-02,265.76369587737065,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,my_sewer,2010-03-03,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2921,my_land,2010-03-03,4.399540326628072,percolation,0.0,0.0,0.00038132735824586276,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2922,my_land,2010-03-03,0.11629109987573756,subsurface_runoff,0.0,0.0,9.940927786618535e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2923,my_land,2010-03-03,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2924,my_groundwater,2010-03-03,11.994230758622976,tank,0.0,0.0,0.0011276211581024318,0.0,0.0,0.0,0.0,0.0,9.541542916941623,0.0,0.0,0.0
2925,my_reservoir,2010-03-03,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,gw1,2010-03-03,259.25806209514514,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,gw2,2010-03-03,265.74193790485486,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,my_sewer,2010-03-04,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2929,my_land,2010-03-04,4.311549520095511,percolation,0.0,0.0,0.0003737008110809455,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2930,my_land,2010-03-04,0.09303287990059005,subsurface_runoff,0.0,0.0,7.952742229294828e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2931,my_land,2010-03-04,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2932,my_groundwater,2010-03-04,12.052016011242648,tank,0.0,0.0,0.0011324095860041807,0.0,0.0,0.0,0.0,0.0,9.52146612978894,0.0,0.0,0.0
2933,my_reservoir,2010-03-04,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,gw1,2010-03-04,259.2796750145108,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,gw2,2010-03-04,265.7203249854892,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,my_sewer,2010-03-05,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2937,my_land,2010-03-05,4.225318529693601,percolation,0.0,0.0,0.00036622679485932657,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2938,my_land,2010-03-05,0.07442630392047203,subsurface_runoff,0.0,0.0,6.362193783435863e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2939,my_land,2010-03-05,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2940,my_groundwater,2010-03-05,12.107901384140447,tank,0.0,0.0,0.0011370338932202352,0.0,0.0,0.0,0.0,0.0,9.502024318660116,0.0,0.0,0.0
2941,my_reservoir,2010-03-05,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,gw1,2010-03-05,259.3011438477474,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,gw2,2010-03-05,265.6988561522526,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,my_sewer,2010-03-06,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2945,my_land,2010-03-06,4.140812159099728,percolation,0.0,0.0,0.00035890225896214,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2946,my_land,2010-03-06,0.059541043136377626,subsurface_runoff,0.0,0.0,5.08975502674869e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2947,my_land,2010-03-06,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2948,my_groundwater,2010-03-06,12.161926735347484,tank,0.0,0.0,0.0011414975330446282,0.0,0.0,0.0,0.0,0.0,9.483190732771986,0.0,0.0,0.0
2949,my_reservoir,2010-03-06,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,gw1,2010-03-06,259.3224695554291,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,gw2,2010-03-06,265.6775304445709,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,my_sewer,2010-03-07,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2953,my_land,2010-03-07,4.057995915917734,percolation,0.0,0.0,0.0003517242137828972,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2954,my_land,2010-03-07,0.0476328345091021,subsurface_runoff,0.0,0.0,4.071804021398952e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2955,my_land,2010-03-07,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2956,my_groundwater,2010-03-07,12.214131121083154,tank,0.0,0.0,0.0011458038892783113,0.0,0.0,0.0,0.0,0.0,9.464940084553216,0.0,0.0,0.0
2957,my_reservoir,2010-03-07,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,gw1,2010-03-07,259.34365309172625,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,gw2,2010-03-07,265.65634690827375,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,my_sewer,2010-03-08,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2961,my_land,2010-03-08,3.976835997599379,percolation,0.0,0.0,0.00034468972950723925,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2962,my_land,2010-03-08,0.03810626760728168,subsurface_runoff,0.0,0.0,3.2574432171191618e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2963,my_land,2010-03-08,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2964,my_groundwater,2010-03-08,12.264552811803005,tank,0.0,0.0,0.0011499562776200842,0.0,0.0,0.0,0.0,0.0,9.447248450830843,0.0,0.0,0.0
2965,my_reservoir,2010-03-08,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,gw1,2010-03-08,259.36469540444807,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,gw2,2010-03-08,265.63530459555193,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,my_sewer,2010-03-09,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2969,my_land,2010-03-09,3.8972992776473916,percolation,0.0,0.0,0.0003377959349170945,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2970,my_land,2010-03-09,0.030485014085825345,subsurface_runoff,0.0,0.0,2.6059545736953293e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2971,my_land,2010-03-09,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2972,my_groundwater,2010-03-09,12.313229307925605,tank,0.0,0.0,0.0011539579470297033,0.0,0.0,0.0,0.0,0.0,9.430093181922118,0.0,0.0,0.0
2973,my_reservoir,2010-03-09,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,gw1,2010-03-09,259.38559743508506,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,gw2,2010-03-09,265.61440256491494,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,my_sewer,2010-03-10,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2977,my_land,2010-03-10,3.8193532920944437,percolation,0.0,0.0,0.0003310400162187526,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2978,my_land,2010-03-10,0.024388011268660276,subsurface_runoff,0.0,0.0,2.0847636589562634e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2979,my_land,2010-03-10,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2980,my_groundwater,2010-03-10,12.360197355244855,tank,0.0,0.0,0.001157812081063725,0.0,0.0,0.0,0.0,0.0,9.413452817903572,0.0,0.0,0.0
2981,my_reservoir,2010-03-10,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,gw1,2010-03-10,259.4063601188512,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2983,gw2,2010-03-10,265.5936398811488,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,my_sewer,2010-03-11,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2985,my_land,2010-03-11,3.742966226252555,percolation,0.0,0.0,0.0003244192158943775,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2986,my_land,2010-03-11,0.01951040901492822,subsurface_runoff,0.0,0.0,1.6678109271650108e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2987,my_land,2010-03-11,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2988,my_groundwater,2010-03-11,12.405492960034028,tank,0.0,0.0,0.0011615217991846297,0.0,0.0,0.0,0.0,0.0,9.397307011404749,0.0,0.0,0.0
2989,my_reservoir,2010-03-11,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,gw1,2010-03-11,259.42698438472553,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,gw2,2010-03-11,265.57301561527447,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,my_sewer,2010-03-12,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
2993,my_land,2010-03-12,3.6681069017275036,percolation,0.0,0.0,0.00031793083157649,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
2994,my_land,2010-03-12,0.015608327211942576,subsurface_runoff,0.0,0.0,1.3342487417320086e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
2995,my_land,2010-03-12,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957430101734947,0.0,0.0,0.0
2996,my_groundwater,2010-03-12,12.449151403847681,tank,0.0,0.0,0.0011650901580437612,0.0,0.0,0.0,0.0,0.0,9.381636456341065,0.0,0.0,0.0
2997,my_reservoir,2010-03-12,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,gw1,2010-03-12,259.44747115549404,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,gw2,2010-03-12,265.55252884450596,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,my_sewer,2010-03-13,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9387125221851855,0.0,0.0,0.0
3001,my_land,2010-03-13,3.5947447636929537,percolation,0.0,0.0,0.0003115722149449602,0.0,0.0,0.0,0.0,0.0,6.784752744716021,0.0,0.0,0.0
3002,my_land,2010-03-13,0.01248666176955406,subsurface_runoff,0.0,0.0,1.0673989933856069e-06,0.0,0.0,0.0,0.0,0.0,5.945814234547168,0.0,0.0,0.0
