site,time,variable,value
oxford_land,2010-04-13,temperature,8.325
oxford_land,2010-04-14,temperature,8.646875
oxford_land,2010-04-15,temperature,8.96875
oxford_land,2010-04-16,temperature,9.290625
oxford_land,2010-04-17,temperature,9.6125
oxford_land,2010-04-18,temperature,9.934375
oxford_land,2010-04-19,temperature,10.25625
oxford_land,2010-04-20,temperature,10.578125
oxford_land,2010-04-21,temperature,10.9
oxford_land,2010-04-22,temperature,11.39583333
oxford_land,2010-04-23,temperature,11.89166667
oxford_land,2010-04-24,temperature,12.3875
oxford_land,2010-04-25,temperature,12.88333333
oxford_land,2010-04-26,temperature,13.37916667
oxford_land,2010-04-27,temperature,13.875
oxford_land,2010-04-28,temperature,13.38571429
oxford_land,2010-04-29,temperature,12.89642857
oxford_land,2010-04-30,temperature,12.40714286
oxford_land,2010-05-01,temperature,11.91785714
oxford_land,2010-05-02,temperature,11.42857143
oxford_land,2010-05-03,temperature,10.93928571
oxford_land,2010-05-04,temperature,10.45
oxford_land,2010-05-05,temperature,10.55
oxford_land,2010-05-06,temperature,10.65
oxford_land,2010-05-07,temperature,10.75
oxford_land,2010-05-08,temperature,10.85
oxford_land,2010-05-09,temperature,10.95
oxford_land,2010-05-10,temperature,11.05
oxford_land,2010-05-11,temperature,11.15
oxford_land,2010-05-12,temperature,11.36785714
oxford_land,2010-05-13,temperature,11.58571429
oxford_land,2010-05-14,temperature,11.80357143
oxford_land,2010-05-15,temperature,12.02142857
oxford_land,2010-05-16,temperature,12.23928571
oxford_land,2010-05-17,temperature,12.45714286
oxford_land,2010-05-18,temperature,12.675
oxford_land,2010-05-19,temperature,13.284375
oxford_land,2010-05-20,temperature,13.89375
oxford_land,2010-05-21,temperature,14.503125
oxford_land,2010-05-22,temperature,15.1125
oxford_land,2010-05-23,temperature,15.721875
oxford_land,2010-05-24,temperature,16.33125
oxford_land,2010-05-25,temperature,16.940625
oxford_land,2010-05-26,temperature,17.55
oxford_land,2010-05-27,temperature,17.26071429
oxford_land,2010-05-28,temperature,16.97142857
oxford_land,2010-05-29,temperature,16.68214286
oxford_land,2010-05-30,temperature,16.39285714
oxford_land,2010-05-31,temperature,16.10357143
oxford_land,2010-06-01,temperature,15.81428571
oxford_land,2010-06-02,temperature,15.525
oxford_land,2010-06-03,temperature,15.7125
oxford_land,2010-06-04,temperature,15.9
oxford_land,2010-06-05,temperature,16.0875
oxford_land,2010-06-06,temperature,16.275
oxford_land,2010-06-07,temperature,16.4625
oxford_land,2010-06-08,temperature,16.65
oxford_land,2010-06-09,temperature,16.51071429
oxford_land,2010-06-10,temperature,16.37142857
oxford_land,2010-06-11,temperature,16.23214286
oxford_land,2010-06-12,temperature,16.09285714
oxford_land,2010-06-13,temperature,15.95357143
oxford_land,2010-06-14,temperature,15.81428571
oxford_land,2010-06-15,temperature,15.675
oxford_land,2010-06-16,temperature,16.12142857
oxford_land,2010-06-17,temperature,16.56785714
oxford_land,2010-06-18,temperature,17.01428571
oxford_land,2010-06-19,temperature,17.46071429
oxford_land,2010-06-20,temperature,17.90714286
oxford_land,2010-06-21,temperature,18.35357143
oxford_land,2010-06-22,temperature,18.8
oxford_land,2010-06-23,temperature,19.04642857
oxford_land,2010-06-24,temperature,19.29285714
oxford_land,2010-06-25,temperature,19.53928571
oxford_land,2010-06-26,temperature,19.78571429
oxford_land,2010-06-27,temperature,20.03214286
oxford_land,2010-06-28,temperature,20.27857143
oxford_land,2010-06-29,temperature,20.525
oxford_land,2010-06-30,temperature,20.22857143
oxford_land,2010-07-01,temperature,19.93214286
oxford_land,2010-07-02,temperature,19.63571429
oxford_land,2010-07-03,temperature,19.33928571
oxford_land,2010-07-04,temperature,19.04285714
oxford_land,2010-07-05,temperature,18.74642857
oxford_land,2010-07-06,temperature,18.45
oxford_land,2010-07-07,temperature,18.43571429
oxford_land,2010-07-08,temperature,18.42142857
oxford_land,2010-07-09,temperature,18.40714286
oxford_land,2010-07-10,temperature,18.39285714
oxford_land,2010-07-11,temperature,18.37857143
oxford_land,2010-07-12,temperature,18.36428571
oxford_land,2010-07-13,temperature,18.35
oxford_land,2010-07-14,temperature,18.60416667
oxford_land,2010-07-15,temperature,18.85833333
oxford_land,2010-07-16,temperature,19.1125
oxford_land,2010-07-17,temperature,19.36666667
oxford_land,2010-07-18,temperature,19.62083333
oxford_land,2010-07-19,temperature,19.875
oxford_land,2010-07-20,temperature,19.9375
oxford_land,2010-07-21,temperature,20
oxford_land,2010-07-22,temperature,20.0625
oxford_land,2010-07-23,temperature,20.125
oxford_land,2010-07-24,temperature,20.1875
oxford_land,2010-07-25,temperature,20.25
oxford_land,2010-07-26,temperature,20.3125
oxford_land,2010-07-27,temperature,20.375
oxford_land,2010-07-28,temperature,20.28214286
oxford_land,2010-07-29,temperature,20.18928571
oxford_land,2010-07-30,temperature,20.09642857
oxford_land,2010-07-31,temperature,20.00357143
oxford_land,2010-08-01,temperature,19.91071429
oxford_land,2010-08-02,temperature,19.81785714
oxford_land,2010-08-03,temperature,19.725
oxford_land,2010-08-04,temperature,19.38571429
oxford_land,2010-08-05,temperature,19.04642857
oxford_land,2010-08-06,temperature,18.70714286
oxford_land,2010-08-07,temperature,18.36785714
oxford_land,2010-08-08,temperature,18.02857143
oxford_land,2010-08-09,temperature,17.68928571
oxford_land,2010-08-10,temperature,17.35
oxford_land,2010-08-11,temperature,17.25714286
oxford_land,2010-08-12,temperature,17.16428571
oxford_land,2010-08-13,temperature,17.07142857
oxford_land,2010-08-14,temperature,16.97857143
oxford_land,2010-08-15,temperature,16.88571429
oxford_land,2010-08-16,temperature,16.79285714
oxford_land,2010-08-17,temperature,16.7
oxford_land,2010-08-18,temperature,16.77142857
oxford_land,2010-08-19,temperature,16.84285714
oxford_land,2010-08-20,temperature,16.91428571
oxford_land,2010-08-21,temperature,16.98571429
oxford_land,2010-08-22,temperature,17.05714286
oxford_land,2010-08-23,temperature,17.12857143
oxford_land,2010-08-24,temperature,17.2
oxford_land,2010-08-25,temperature,16.85
oxford_land,2010-08-26,temperature,16.5
oxford_land,2010-08-27,temperature,16.15
oxford_land,2010-08-28,temperature,15.8
oxford_land,2010-08-29,temperature,15.45
oxford_land,2010-08-30,temperature,15.1
oxford_land,2010-08-31,temperature,14.75
oxford_land,2010-09-01,temperature,14.84166667
oxford_land,2010-09-02,temperature,14.93333333
oxford_land,2010-09-03,temperature,15.025
oxford_land,2010-09-04,temperature,15.11666667
oxford_land,2010-09-05,temperature,15.20833333
oxford_land,2010-09-06,temperature,15.3
oxford_land,2010-09-07,temperature,15.325
oxford_land,2010-09-08,temperature,15.35
oxford_land,2010-09-09,temperature,15.375
oxford_land,2010-09-10,temperature,15.4
oxford_land,2010-09-11,temperature,15.425
oxford_land,2010-09-12,temperature,15.45
oxford_land,2010-09-13,temperature,15.475
oxford_land,2010-09-14,temperature,15.5
oxford_land,2010-09-15,temperature,15.28214286
oxford_land,2010-09-16,temperature,15.06428571
oxford_land,2010-09-17,temperature,14.84642857
oxford_land,2010-09-18,temperature,14.62857143
oxford_land,2010-09-19,temperature,14.41071429
oxford_land,2010-09-20,temperature,14.19285714
oxford_land,2010-09-21,temperature,13.975
oxford_land,2010-09-22,temperature,13.75
oxford_land,2010-09-23,temperature,13.525
oxford_land,2010-09-24,temperature,13.3
oxford_land,2010-09-25,temperature,13.075
oxford_land,2010-09-26,temperature,12.85
oxford_land,2010-09-27,temperature,12.625
oxford_land,2010-09-28,temperature,12.4
oxford_land,2010-09-29,temperature,12.58214286
oxford_land,2010-09-30,temperature,12.76428571
oxford_land,2010-10-01,temperature,12.94642857
oxford_land,2010-10-02,temperature,13.12857143
oxford_land,2010-10-03,temperature,13.31071429
oxford_land,2010-10-04,temperature,13.49285714
oxford_land,2010-10-05,temperature,13.675
oxford_land,2010-10-06,temperature,13.51428571
oxford_land,2010-10-07,temperature,13.35357143
oxford_land,2010-10-08,temperature,13.19285714
oxford_land,2010-10-09,temperature,13.03214286
oxford_land,2010-10-10,temperature,12.87142857
oxford_land,2010-10-11,temperature,12.71071429
oxford_land,2010-10-12,temperature,12.55
oxford_land,2010-10-13,temperature,12.16785714
oxford_land,2010-10-14,temperature,11.78571429
oxford_land,2010-10-15,temperature,11.40357143
oxford_land,2010-10-16,temperature,11.02142857
oxford_land,2010-10-17,temperature,10.63928571
oxford_land,2010-10-18,temperature,10.25714286
oxford_land,2010-10-19,temperature,9.875
oxford_land,2010-10-20,temperature,9.496428571
oxford_land,2010-10-21,temperature,9.117857143
oxford_land,2010-10-22,temperature,8.739285714
oxford_land,2010-10-23,temperature,8.360714286
oxford_land,2010-10-24,temperature,7.982142857
oxford_land,2010-10-25,temperature,7.603571429
oxford_land,2010-10-26,temperature,7.225
oxford_land,2010-10-27,temperature,7.721428571
oxford_land,2010-10-28,temperature,8.217857143
oxford_land,2010-10-29,temperature,8.714285714
oxford_land,2010-10-30,temperature,9.210714286
oxford_land,2010-10-31,temperature,9.707142857
oxford_land,2010-11-01,temperature,10.20357143
oxford_land,2010-11-02,temperature,10.7
oxford_land,2010-11-03,temperature,10.325
oxford_land,2010-11-04,temperature,9.95
oxford_land,2010-11-05,temperature,9.575
oxford_land,2010-11-06,temperature,9.2
oxford_land,2010-11-07,temperature,8.825
oxford_land,2010-11-08,temperature,8.45
oxford_land,2010-11-09,temperature,8.075
oxford_land,2010-11-10,temperature,7.742857143
oxford_land,2010-11-11,temperature,7.410714286
oxford_land,2010-11-12,temperature,7.078571429
oxford_land,2010-11-13,temperature,6.746428571
oxford_land,2010-11-14,temperature,6.414285714
oxford_land,2010-11-15,temperature,6.082142857
oxford_land,2010-11-16,temperature,5.75
oxford_land,2010-11-17,temperature,5.878571429
oxford_land,2010-11-18,temperature,6.007142857
oxford_land,2010-11-19,temperature,6.135714286
oxford_land,2010-11-20,temperature,6.264285714
oxford_land,2010-11-21,temperature,6.392857143
oxford_land,2010-11-22,temperature,6.521428571
oxford_land,2010-11-23,temperature,6.65
oxford_land,2010-11-24,temperature,5.903571429
oxford_land,2010-11-25,temperature,5.157142857
oxford_land,2010-11-26,temperature,4.410714286
oxford_land,2010-11-27,temperature,3.664285714
oxford_land,2010-11-28,temperature,2.917857143
oxford_land,2010-11-29,temperature,2.171428571
oxford_land,2010-11-30,temperature,1.425
oxford_land,2010-12-01,temperature,1.453571429
oxford_land,2010-12-02,temperature,1.482142857
oxford_land,2010-12-03,temperature,1.510714286
oxford_land,2010-12-04,temperature,1.539285714
oxford_land,2010-12-05,temperature,1.567857143
oxford_land,2010-12-06,temperature,1.596428571
oxford_land,2010-12-07,temperature,1.625
oxford_land,2010-12-08,temperature,1.853571429
oxford_land,2010-12-09,temperature,2.082142857
oxford_land,2010-12-10,temperature,2.310714286
oxford_land,2010-12-11,temperature,2.539285714
oxford_land,2010-12-12,temperature,2.767857143
oxford_land,2010-12-13,temperature,2.996428571
oxford_land,2010-12-14,temperature,3.225
oxford_land,2010-12-15,temperature,2.807142857
oxford_land,2010-12-16,temperature,2.389285714
oxford_land,2010-12-17,temperature,1.971428571
oxford_land,2010-12-18,temperature,1.553571429
oxford_land,2010-12-19,temperature,1.135714286
oxford_land,2010-12-20,temperature,0.717857143
oxford_land,2010-12-21,temperature,0.3
oxford_land,2010-12-22,temperature,0.533928571
oxford_land,2010-12-23,temperature,0.767857143
oxford_land,2010-12-24,temperature,1.001785714
oxford_land,2010-12-25,temperature,1.235714286
oxford_land,2010-12-26,temperature,1.469642857
oxford_land,2010-12-27,temperature,1.703571429
oxford_land,2010-12-28,temperature,1.9375
oxford_land,2010-12-29,temperature,2.171428571
oxford_land,2010-12-30,temperature,2.405357143
oxford_land,2010-12-31,temperature,2.639285714
oxford_land,2011-01-01,temperature,2.873214286
oxford_land,2011-01-02,temperature,3.107142857
oxford_land,2011-01-03,temperature,3.341071429
oxford_land,2011-01-04,temperature,3.575
oxford_land,2011-01-05,temperature,3.85
oxford_land,2011-01-06,temperature,4.125
oxford_land,2011-01-07,temperature,4.4
oxford_land,2011-01-08,temperature,4.675
oxford_land,2011-01-09,temperature,4.95
oxford_land,2011-01-10,temperature,5.225
oxford_land,2011-01-11,temperature,5.5
oxford_land,2011-01-12,temperature,5.707142857
oxford_land,2011-01-13,temperature,5.914285714
oxford_land,2011-01-14,temperature,6.121428571
oxford_land,2011-01-15,temperature,6.328571429
oxford_land,2011-01-16,temperature,6.535714286
oxford_land,2011-01-17,temperature,6.742857143
oxford_land,2011-01-18,temperature,6.95
oxford_land,2011-01-19,temperature,6.8
oxford_land,2011-01-20,temperature,6.65
oxford_land,2011-01-21,temperature,6.5
oxford_land,2011-01-22,temperature,6.35
oxford_land,2011-01-23,temperature,6.2
oxford_land,2011-01-24,temperature,6.05
oxford_land,2011-01-25,temperature,5.9
oxford_land,2011-01-26,temperature,5.521428571
oxford_land,2011-01-27,temperature,5.142857143
oxford_land,2011-01-28,temperature,4.764285714
oxford_land,2011-01-29,temperature,4.385714286
oxford_land,2011-01-30,temperature,4.007142857
oxford_land,2011-01-31,temperature,3.628571429
oxford_land,2011-02-01,temperature,3.25
oxford_land,2011-02-02,temperature,3.803571429
oxford_land,2011-02-03,temperature,4.357142857
oxford_land,2011-02-04,temperature,4.910714286
oxford_land,2011-02-05,temperature,5.464285714
oxford_land,2011-02-06,temperature,6.017857143
oxford_land,2011-02-07,temperature,6.571428571
oxford_land,2011-02-08,temperature,7.125
oxford_land,2011-02-09,temperature,7.15
oxford_land,2011-02-10,temperature,7.175
oxford_land,2011-02-11,temperature,7.2
oxford_land,2011-02-12,temperature,7.225
oxford_land,2011-02-13,temperature,7.25
oxford_land,2011-02-14,temperature,7.275
oxford_land,2011-02-15,temperature,7.134375
oxford_land,2011-02-16,temperature,6.99375
oxford_land,2011-02-17,temperature,6.853125
oxford_land,2011-02-18,temperature,6.7125
oxford_land,2011-02-19,temperature,6.571875
oxford_land,2011-02-20,temperature,6.43125
oxford_land,2011-02-21,temperature,6.290625
oxford_land,2011-02-22,temperature,6.15
oxford_land,2011-02-23,temperature,6.035714286
oxford_land,2011-02-24,temperature,5.921428571
oxford_land,2011-02-25,temperature,5.807142857
oxford_land,2011-02-26,temperature,5.692857143
oxford_land,2011-02-27,temperature,5.578571429
oxford_land,2011-02-28,temperature,5.464285714
oxford_land,2011-03-01,temperature,5.35
oxford_land,2011-03-02,temperature,5.367857143
oxford_land,2011-03-03,temperature,5.385714286
oxford_land,2011-03-04,temperature,5.403571429
oxford_land,2011-03-05,temperature,5.421428571
oxford_land,2011-03-06,temperature,5.439285714
oxford_land,2011-03-07,temperature,5.457142857
oxford_land,2011-03-08,temperature,5.475
oxford_land,2011-03-09,temperature,5.921428571
oxford_land,2011-03-10,temperature,6.367857143
oxford_land,2011-03-11,temperature,6.814285714
oxford_land,2011-03-12,temperature,7.260714286
oxford_land,2011-03-13,temperature,7.707142857
oxford_land,2011-03-14,temperature,8.153571429
oxford_land,2011-03-15,temperature,8.6
oxford_land,2011-03-16,temperature,8.782142857
oxford_land,2011-03-17,temperature,8.964285714
oxford_land,2011-03-18,temperature,9.146428571
oxford_land,2011-03-19,temperature,9.328571429
oxford_land,2011-03-20,temperature,9.510714286
oxford_land,2011-03-21,temperature,9.692857143
oxford_land,2011-03-22,temperature,9.875
oxford_land,2011-03-23,temperature,9.925
oxford_land,2011-03-24,temperature,9.975
oxford_land,2011-03-25,temperature,10.025
oxford_land,2011-03-26,temperature,10.075
oxford_land,2011-03-27,temperature,10.125
oxford_land,2011-03-28,temperature,10.175
oxford_land,2011-03-29,temperature,10.225
oxford_land,2011-03-30,temperature,10.27142857
oxford_land,2011-03-31,temperature,10.31785714
oxford_land,2011-04-01,temperature,10.36428571
oxford_land,2011-04-02,temperature,10.41071429
oxford_land,2011-04-03,temperature,10.45714286
oxford_land,2011-04-04,temperature,10.50357143
oxford_land,2011-04-05,temperature,10.55
oxford_land,2011-04-06,temperature,11.0125
oxford_land,2011-04-07,temperature,11.475
oxford_land,2011-04-08,temperature,11.9375
oxford_land,2011-04-09,temperature,12.4
oxford_land,2011-04-10,temperature,12.8625
oxford_land,2011-04-11,temperature,13.325
oxford_land,2011-04-12,temperature,13.275
oxford_land,2011-04-13,temperature,13.225
oxford_land,2011-04-14,temperature,13.175
oxford_land,2011-04-15,temperature,13.125
oxford_land,2011-04-16,temperature,13.075
oxford_land,2011-04-17,temperature,13.025
oxford_land,2011-04-18,temperature,12.975
oxford_land,2011-04-19,temperature,12.925
oxford_land,2011-04-20,temperature,13.175
oxford_land,2011-04-21,temperature,13.425
oxford_land,2011-04-22,temperature,13.675
oxford_land,2011-04-23,temperature,13.925
oxford_land,2011-04-24,temperature,14.175
oxford_land,2011-04-25,temperature,14.425
oxford_land,2011-04-26,temperature,14.675
oxford_land,2011-04-27,temperature,14.41785714
oxford_land,2011-04-28,temperature,14.16071429
oxford_land,2011-04-29,temperature,13.90357143
oxford_land,2011-04-30,temperature,13.64642857
oxford_land,2011-05-01,temperature,13.38928571
oxford_land,2011-05-02,temperature,13.13214286
oxford_land,2011-05-03,temperature,12.875
oxford_land,2011-05-04,temperature,13.32916667
oxford_land,2011-05-05,temperature,13.78333333
oxford_land,2011-05-06,temperature,14.2375
oxford_land,2011-05-07,temperature,14.69166667
oxford_land,2011-05-08,temperature,15.14583333
oxford_land,2011-05-09,temperature,15.6
oxford_land,2011-05-10,temperature,15.32857143
oxford_land,2011-05-11,temperature,15.05714286
oxford_land,2011-05-12,temperature,14.78571429
oxford_land,2011-05-13,temperature,14.51428571
oxford_land,2011-05-14,temperature,14.24285714
oxford_land,2011-05-15,temperature,13.97142857
oxford_land,2011-05-16,temperature,13.7
oxford_land,2011-05-17,temperature,13.73125
oxford_land,2011-05-18,temperature,13.7625
oxford_land,2011-05-19,temperature,13.79375
oxford_land,2011-05-20,temperature,13.825
oxford_land,2011-05-21,temperature,13.85625
oxford_land,2011-05-22,temperature,13.8875
oxford_land,2011-05-23,temperature,13.91875
oxford_land,2011-05-24,temperature,13.95
oxford_land,2011-05-25,temperature,13.91428571
oxford_land,2011-05-26,temperature,13.87857143
oxford_land,2011-05-27,temperature,13.84285714
oxford_land,2011-05-28,temperature,13.80714286
oxford_land,2011-05-29,temperature,13.77142857
oxford_land,2011-05-30,temperature,13.73571429
oxford_land,2011-05-31,temperature,13.7
oxford_land,2011-06-01,temperature,13.94285714
oxford_land,2011-06-02,temperature,14.18571429
oxford_land,2011-06-03,temperature,14.42857143
oxford_land,2011-06-04,temperature,14.67142857
oxford_land,2011-06-05,temperature,14.91428571
oxford_land,2011-06-06,temperature,15.15714286
oxford_land,2011-06-07,temperature,15.4
oxford_land,2011-06-08,temperature,15.36785714
oxford_land,2011-06-09,temperature,15.33571429
oxford_land,2011-06-10,temperature,15.30357143
oxford_land,2011-06-11,temperature,15.27142857
oxford_land,2011-06-12,temperature,15.23928571
oxford_land,2011-06-13,temperature,15.20714286
oxford_land,2011-06-14,temperature,15.175
oxford_land,2011-06-15,temperature,15.325
oxford_land,2011-06-16,temperature,15.475
oxford_land,2011-06-17,temperature,15.625
oxford_land,2011-06-18,temperature,15.775
oxford_land,2011-06-19,temperature,15.925
oxford_land,2011-06-20,temperature,16.075
oxford_land,2011-06-21,temperature,16.225
oxford_land,2011-06-22,temperature,16.51428571
oxford_land,2011-06-23,temperature,16.80357143
oxford_land,2011-06-24,temperature,17.09285714
oxford_land,2011-06-25,temperature,17.38214286
oxford_land,2011-06-26,temperature,17.67142857
oxford_land,2011-06-27,temperature,17.96071429
oxford_land,2011-06-28,temperature,18.25
oxford_land,2011-06-29,temperature,18.21071429
oxford_land,2011-06-30,temperature,18.17142857
oxford_land,2011-07-01,temperature,18.13214286
oxford_land,2011-07-02,temperature,18.09285714
oxford_land,2011-07-03,temperature,18.05357143
oxford_land,2011-07-04,temperature,18.01428571
oxford_land,2011-07-05,temperature,17.975
oxford_land,2011-07-06,temperature,17.85
oxford_land,2011-07-07,temperature,17.725
oxford_land,2011-07-08,temperature,17.6
oxford_land,2011-07-09,temperature,17.475
oxford_land,2011-07-10,temperature,17.35
oxford_land,2011-07-11,temperature,17.225
oxford_land,2011-07-12,temperature,17.1
oxford_land,2011-07-13,temperature,16.975
oxford_land,2011-07-14,temperature,16.85
oxford_land,2011-07-15,temperature,16.725
oxford_land,2011-07-16,temperature,16.6
oxford_land,2011-07-17,temperature,16.475
oxford_land,2011-07-18,temperature,16.35
oxford_land,2011-07-19,temperature,16.225
oxford_land,2011-07-20,temperature,16.28928571
oxford_land,2011-07-21,temperature,16.35357143
oxford_land,2011-07-22,temperature,16.41785714
oxford_land,2011-07-23,temperature,16.48214286
oxford_land,2011-07-24,temperature,16.54642857
oxford_land,2011-07-25,temperature,16.61071429
oxford_land,2011-07-26,temperature,16.675
oxford_land,2011-07-27,temperature,17.06071429
oxford_land,2011-07-28,temperature,17.44642857
oxford_land,2011-07-29,temperature,17.83214286
oxford_land,2011-07-30,temperature,18.21785714
oxford_land,2011-07-31,temperature,18.60357143
oxford_land,2011-08-01,temperature,18.98928571
oxford_land,2011-08-02,temperature,19.375
oxford_land,2011-08-03,temperature,18.90357143
oxford_land,2011-08-04,temperature,18.43214286
oxford_land,2011-08-05,temperature,17.96071429
oxford_land,2011-08-06,temperature,17.48928571
oxford_land,2011-08-07,temperature,17.01785714
oxford_land,2011-08-08,temperature,16.54642857
oxford_land,2011-08-09,temperature,16.075
oxford_land,2011-08-10,temperature,16.17142857
oxford_land,2011-08-11,temperature,16.26785714
oxford_land,2011-08-12,temperature,16.36428571
oxford_land,2011-08-13,temperature,16.46071429
oxford_land,2011-08-14,temperature,16.55714286
oxford_land,2011-08-15,temperature,16.65357143
oxford_land,2011-08-16,temperature,16.75
oxford_land,2011-08-17,temperature,16.57857143
oxford_land,2011-08-18,temperature,16.40714286
oxford_land,2011-08-19,temperature,16.23571429
oxford_land,2011-08-20,temperature,16.06428571
oxford_land,2011-08-21,temperature,15.89285714
oxford_land,2011-08-22,temperature,15.72142857
oxford_land,2011-08-23,temperature,15.55
oxford_land,2011-08-24,temperature,15.52857143
oxford_land,2011-08-25,temperature,15.50714286
oxford_land,2011-08-26,temperature,15.48571429
oxford_land,2011-08-27,temperature,15.46428571
oxford_land,2011-08-28,temperature,15.44285714
oxford_land,2011-08-29,temperature,15.42142857
oxford_land,2011-08-30,temperature,15.4
oxford_land,2011-08-31,temperature,15.39642857
oxford_land,2011-09-01,temperature,15.39285714
oxford_land,2011-09-02,temperature,15.38928571
oxford_land,2011-09-03,temperature,15.38571429
oxford_land,2011-09-04,temperature,15.38214286
oxford_land,2011-09-05,temperature,15.37857143
oxford_land,2011-09-06,temperature,15.375
oxford_land,2011-09-07,temperature,15.30714286
oxford_land,2011-09-08,temperature,15.23928571
oxford_land,2011-09-09,temperature,15.17142857
oxford_land,2011-09-10,temperature,15.10357143
oxford_land,2011-09-11,temperature,15.03571429
oxford_land,2011-09-12,temperature,14.96785714
oxford_land,2011-09-13,temperature,14.9
oxford_land,2011-09-14,temperature,14.83214286
oxford_land,2011-09-15,temperature,14.76428571
oxford_land,2011-09-16,temperature,14.69642857
oxford_land,2011-09-17,temperature,14.62857143
oxford_land,2011-09-18,temperature,14.56071429
oxford_land,2011-09-19,temperature,14.49285714
oxford_land,2011-09-20,temperature,14.425
oxford_land,2011-09-21,temperature,14.48333333
oxford_land,2011-09-22,temperature,14.54166667
oxford_land,2011-09-23,temperature,14.6
oxford_land,2011-09-24,temperature,14.65833333
oxford_land,2011-09-25,temperature,14.71666667
oxford_land,2011-09-26,temperature,14.775
oxford_land,2011-09-27,temperature,14.909375
oxford_land,2011-09-28,temperature,15.04375
oxford_land,2011-09-29,temperature,15.178125
oxford_land,2011-09-30,temperature,15.3125
oxford_land,2011-10-01,temperature,15.446875
oxford_land,2011-10-02,temperature,15.58125
oxford_land,2011-10-03,temperature,15.715625
oxford_land,2011-10-04,temperature,15.85
oxford_land,2011-10-05,temperature,15.67857143
oxford_land,2011-10-06,temperature,15.50714286
oxford_land,2011-10-07,temperature,15.33571429
oxford_land,2011-10-08,temperature,15.16428571
oxford_land,2011-10-09,temperature,14.99285714
oxford_land,2011-10-10,temperature,14.82142857
oxford_land,2011-10-11,temperature,14.65
oxford_land,2011-10-12,temperature,14.11785714
oxford_land,2011-10-13,temperature,13.58571429
oxford_land,2011-10-14,temperature,13.05357143
oxford_land,2011-10-15,temperature,12.52142857
oxford_land,2011-10-16,temperature,11.98928571
oxford_land,2011-10-17,temperature,11.45714286
oxford_land,2011-10-18,temperature,10.925
oxford_land,2011-10-19,temperature,10.95357143
oxford_land,2011-10-20,temperature,10.98214286
oxford_land,2011-10-21,temperature,11.01071429
oxford_land,2011-10-22,temperature,11.03928571
oxford_land,2011-10-23,temperature,11.06785714
oxford_land,2011-10-24,temperature,11.09642857
oxford_land,2011-10-25,temperature,11.125
oxford_land,2011-10-26,temperature,11.30357143
oxford_land,2011-10-27,temperature,11.48214286
oxford_land,2011-10-28,temperature,11.66071429
oxford_land,2011-10-29,temperature,11.83928571
oxford_land,2011-10-30,temperature,12.01785714
oxford_land,2011-10-31,temperature,12.19642857
oxford_land,2011-11-01,temperature,12.375
oxford_land,2011-11-02,temperature,11.77857143
oxford_land,2011-11-03,temperature,11.18214286
oxford_land,2011-11-04,temperature,10.58571429
oxford_land,2011-11-05,temperature,9.989285714
oxford_land,2011-11-06,temperature,9.392857143
oxford_land,2011-11-07,temperature,8.796428571
oxford_land,2011-11-08,temperature,8.2
oxford_land,2011-11-09,temperature,8.510714286
oxford_land,2011-11-10,temperature,8.821428571
oxford_land,2011-11-11,temperature,9.132142857
oxford_land,2011-11-12,temperature,9.442857143
oxford_land,2011-11-13,temperature,9.753571429
oxford_land,2011-11-14,temperature,10.06428571
oxford_land,2011-11-15,temperature,10.375
oxford_land,2011-11-16,temperature,10.23928571
oxford_land,2011-11-17,temperature,10.10357143
oxford_land,2011-11-18,temperature,9.967857143
oxford_land,2011-11-19,temperature,9.832142857
oxford_land,2011-11-20,temperature,9.696428571
oxford_land,2011-11-21,temperature,9.560714286
oxford_land,2011-11-22,temperature,9.425
oxford_land,2011-11-23,temperature,9.317857143
oxford_land,2011-11-24,temperature,9.210714286
oxford_land,2011-11-25,temperature,9.103571429
oxford_land,2011-11-26,temperature,8.996428571
oxford_land,2011-11-27,temperature,8.889285714
oxford_land,2011-11-28,temperature,8.782142857
oxford_land,2011-11-29,temperature,8.675
oxford_land,2011-11-30,temperature,8.175
oxford_land,2011-12-01,temperature,7.675
oxford_land,2011-12-02,temperature,7.175
oxford_land,2011-12-03,temperature,6.675
oxford_land,2011-12-04,temperature,6.175
oxford_land,2011-12-05,temperature,5.675
oxford_land,2011-12-06,temperature,5.175
oxford_land,2011-12-07,temperature,5.217857143
oxford_land,2011-12-08,temperature,5.260714286
oxford_land,2011-12-09,temperature,5.303571429
oxford_land,2011-12-10,temperature,5.346428571
oxford_land,2011-12-11,temperature,5.389285714
oxford_land,2011-12-12,temperature,5.432142857
oxford_land,2011-12-13,temperature,5.475
oxford_land,2011-12-14,temperature,5.104166667
oxford_land,2011-12-15,temperature,4.733333333
oxford_land,2011-12-16,temperature,4.3625
oxford_land,2011-12-17,temperature,3.991666667
oxford_land,2011-12-18,temperature,3.620833333
oxford_land,2011-12-19,temperature,3.25
oxford_land,2011-12-20,temperature,3.563333333
oxford_land,2011-12-21,temperature,3.876666667
oxford_land,2011-12-22,temperature,4.19
oxford_land,2011-12-23,temperature,4.503333333
oxford_land,2011-12-24,temperature,4.816666667
oxford_land,2011-12-25,temperature,5.13
oxford_land,2011-12-26,temperature,5.443333333
oxford_land,2011-12-27,temperature,5.756666667
oxford_land,2011-12-28,temperature,6.07
oxford_land,2011-12-29,temperature,6.383333333
oxford_land,2011-12-30,temperature,6.696666667
